x,y,z,Fz
0,11,57,nan
0,11,58,nan
0,11,59,5.67030747e+01
0,11,60,6.20747900e+01
0,11,61,nan
0,11,62,nan
0,11,63,nan
0,11,64,5.78082159e+01
0,11,65,nan
0,11,66,nan
0,11,67,5.76231589e+01
0,11,68,nan
0,11,69,nan
0,11,70,nan
0,11,71,nan
0,11,72,5.96515041e+01
0,11,73,5.81384868e+01
0,11,74,6.03442186e+01
0,11,75,nan
0,11,76,nan
0,11,77,6.07640937e+01
0,11,78,nan
0,11,79,nan
0,11,80,nan
0,11,81,6.00934131e+01
0,11,82,nan
0,11,83,nan
0,11,84,5.81516520e+01
0,11,85,5.79788420e+01
0,11,86,5.94051412e+01
0,11,87,nan
0,11,88,nan
0,11,89,nan
0,11,90,6.28380753e+01
0,11,91,nan
0,11,92,nan
0,11,93,5.98121451e+01
0,11,94,5.53194959e+01
0,11,95,nan
0,11,96,nan
0,11,97,5.81212850e+01
0,11,98,nan
0,11,99,6.32748433e+01
0,12,0,nan
0,12,1,nan
0,12,2,nan
0,12,3,6.07583633e+01
0,12,4,6.07201313e+01
0,12,5,6.35399390e+01
0,12,6,nan
0,12,7,nan
0,12,8,nan
0,12,9,nan
0,12,10,5.91683631e+01
0,12,11,6.00498316e+01
0,12,12,5.92496504e+01
0,12,13,6.32630977e+01
0,12,14,6.45546186e+01
0,12,15,5.61067387e+01
0,12,16,nan
0,12,17,nan
0,12,18,5.67510804e+01
0,12,19,6.18875619e+01
0,12,20,5.55649931e+01
0,12,21,nan
0,12,22,6.11173759e+01
0,12,23,6.15106978e+01
0,12,24,5.68619838e+01
0,12,25,nan
0,12,26,5.81411676e+01
0,12,27,6.41993309e+01
0,12,28,5.69980123e+01
0,12,29,nan
0,12,30,nan
0,12,31,nan
0,12,32,5.75131056e+01
0,12,33,nan
0,12,34,6.06106020e+01
0,12,35,nan
0,12,36,nan
0,12,37,nan
0,12,38,5.92746659e+01
0,12,39,6.02806112e+01
0,12,40,5.87697555e+01
0,12,41,6.23572601e+01
0,12,42,nan
0,12,43,nan
0,12,44,6.46014338e+01
0,12,45,nan
0,12,46,nan
0,12,47,6.40555065e+01
0,12,48,6.36403922e+01
0,12,49,nan
0,12,50,nan
0,12,51,nan
0,12,52,nan
0,12,53,5.85292873e+01
0,12,54,5.64124452e+01
0,12,55,6.07979041e+01
0,12,56,nan
0,12,57,nan
0,12,58,5.69352496e+01
0,12,59,5.95908981e+01
0,12,60,5.76074810e+01
0,12,61,5.73566345e+01
0,12,62,nan
0,12,63,nan
0,12,64,5.71733357e+01
0,12,65,6.24839427e+01
0,12,66,6.18388942e+01
0,12,67,nan
0,12,68,nan
0,12,69,nan
0,12,70,nan
0,12,71,6.38942537e+01
0,12,72,6.34516904e+01
0,12,73,nan
0,12,74,nan
0,12,75,6.13978086e+01
0,12,76,nan
0,12,77,nan
0,12,78,nan
0,12,79,6.44023422e+01
0,12,80,6.12207405e+01
0,12,81,6.50492190e+01
0,12,82,5.97501124e+01
0,12,83,nan
0,12,84,nan
0,12,85,6.08010782e+01
0,12,86,5.82365853e+01
0,12,87,nan
0,12,88,nan
0,12,89,6.14181622e+01
0,12,90,5.91302856e+01
0,12,91,nan
0,12,92,nan
0,12,93,nan
0,12,94,5.79026041e+01
0,12,95,nan
0,12,96,nan
0,12,97,5.66499145e+01
0,12,98,6.07270347e+01
0,12,99,6.19103772e+01
0,13,0,5.63625717e+01
0,13,1,nan
0,13,2,6.27759788e+01
0,13,3,6.21971394e+01
0,13,4,6.11695356e+01
0,13,5,6.44805403e+01
0,13,6,nan
0,13,7,nan
0,13,8,nan
0,13,9,nan
0,13,10,5.97039857e+01
0,13,11,5.95701425e+01
0,13,12,5.66539799e+01
0,13,13,nan
0,13,14,5.93304078e+01
0,13,15,nan
0,13,16,6.42724664e+01
0,13,17,5.65895829e+01
0,13,18,nan
0,13,19,5.89221699e+01
0,13,20,nan
0,13,21,6.45996331e+01
0,13,22,nan
0,13,23,nan
0,13,24,5.91288739e+01
0,13,25,5.97100650e+01
0,13,26,nan
0,13,27,6.15303826e+01
0,13,28,nan
0,13,29,nan
0,13,30,5.82828385e+01
0,13,31,6.03575991e+01
0,13,32,5.96676303e+01
0,13,33,nan
0,13,34,nan
0,13,35,6.23255422e+01
0,13,36,6.31138777e+01
0,13,37,nan
0,13,38,6.01655879e+01
0,13,39,6.03748132e+01
0,13,40,nan
0,13,41,6.04105532e+01
0,13,42,5.53193306e+01
0,13,43,nan
0,13,44,nan
0,13,45,nan
0,13,46,5.83698815e+01
0,13,47,5.74980481e+01
0,13,48,5.89829162e+01
0,13,49,5.57533448e+01
0,13,50,nan
0,13,51,nan
0,13,52,nan
0,13,53,nan
0,13,54,5.81014163e+01
0,13,55,6.43212740e+01
0,13,56,nan
0,13,57,nan
0,13,58,6.25053199e+01
0,13,59,5.97004246e+01
0,13,60,nan
0,13,61,6.18665895e+01
0,13,62,5.84180196e+01
0,13,63,nan
0,13,64,6.41892178e+01
0,13,65,6.07306917e+01
0,13,66,nan
0,13,67,5.81007514e+01
0,13,68,nan
0,13,69,nan
0,13,70,nan
0,13,71,nan
0,13,72,nan
0,13,73,6.03042167e+01
0,13,74,6.11665359e+01
0,13,75,nan
0,13,76,nan
0,13,77,nan
0,13,78,5.83843192e+01
0,13,79,5.76007058e+01
0,13,80,nan
0,13,81,6.41820836e+01
0,13,82,6.00433035e+01
0,13,83,nan
0,13,84,5.83767089e+01
0,13,85,nan
0,13,86,5.55172911e+01
0,13,87,nan
0,13,88,nan
0,13,89,5.81480515e+01
0,13,90,6.25860862e+01
0,13,91,6.17982739e+01
0,13,92,nan
0,13,93,nan
0,13,94,5.80100990e+01
0,13,95,nan
0,13,96,nan
0,13,97,5.73352258e+01
0,13,98,5.85156634e+01
0,13,99,6.31062948e+01
0,14,0,5.60157213e+01
0,14,1,5.56772939e+01
0,14,2,nan
0,14,3,6.09159301e+01
0,14,4,nan
0,14,5,6.34380807e+01
0,14,6,5.66038261e+01
0,14,7,nan
0,14,8,nan
0,14,9,nan
0,14,10,6.17996478e+01
0,14,11,5.77995270e+01
0,14,12,nan
0,14,13,nan
0,14,14,5.86714803e+01
0,14,15,nan
0,14,16,6.26700264e+01
0,14,17,nan
0,14,18,nan
0,14,19,5.95857884e+01
0,14,20,5.97784153e+01
0,14,21,6.49349604e+01
0,14,22,6.10366851e+01
0,14,23,nan
0,14,24,nan
0,14,25,nan
0,14,26,nan
0,14,27,6.35456123e+01
0,14,28,nan
0,14,29,nan
0,14,30,5.66062861e+01
0,14,31,5.96616766e+01
0,14,32,6.25603345e+01
0,14,33,nan
0,14,34,6.39291928e+01
0,14,35,6.38002906e+01
0,14,36,6.43000575e+01
0,14,37,6.44002032e+01
0,14,38,6.50620408e+01
0,14,39,5.93333478e+01
0,14,40,nan
0,14,41,nan
0,14,42,5.81009037e+01
0,14,43,nan
0,14,44,nan
0,14,45,nan
0,14,46,5.70204520e+01
0,14,47,5.91729522e+01
0,14,48,nan
0,14,49,6.29153557e+01
0,14,50,nan
0,14,51,nan
0,14,52,nan
0,14,53,6.20706150e+01
0,14,54,6.02484908e+01
0,14,55,nan
0,14,56,5.93736156e+01
0,14,57,nan
0,14,58,nan
0,14,59,6.05164767e+01
0,14,60,nan
0,14,61,nan
0,14,62,5.81174572e+01
0,14,63,6.02522811e+01
0,14,64,6.54819707e+01
0,14,65,5.81573524e+01
0,14,66,nan
0,14,67,nan
0,14,68,6.06972832e+01
0,14,69,6.11819594e+01
0,14,70,nan
0,14,71,nan
0,14,72,nan
0,14,73,5.84728419e+01
0,14,74,5.72681225e+01
0,14,75,nan
0,14,76,nan
0,14,77,5.75940559e+01
0,14,78,5.78017838e+01
0,14,79,nan
0,14,80,nan
0,14,81,6.21204865e+01
0,14,82,nan
0,14,83,nan
0,14,84,nan
0,14,85,nan
0,14,86,nan
0,14,87,6.19632340e+01
0,14,88,nan
0,14,89,nan
0,14,90,5.97831981e+01
0,14,91,5.98213182e+01
0,14,92,5.96107077e+01
0,14,93,5.66290997e+01
0,14,94,5.44823334e+01
0,14,95,nan
0,14,96,nan
0,14,97,nan
0,14,98,5.75054166e+01
0,14,99,5.93846093e+01
0,15,0,5.83722418e+01
0,15,1,nan
0,15,2,nan
0,15,3,5.78754840e+01
0,15,4,6.29166566e+01
0,15,5,nan
0,15,6,nan
0,15,7,5.94993264e+01
0,15,8,nan
0,15,9,6.18768046e+01
0,15,10,6.08225200e+01
0,15,11,nan
0,15,12,nan
0,15,13,nan
0,15,14,nan
0,15,15,6.12435964e+01
0,15,16,6.35527223e+01
0,15,17,5.77399711e+01
0,15,18,nan
0,15,19,nan
0,15,20,nan
0,15,21,6.39580277e+01
0,15,22,nan
0,15,23,6.35902876e+01
0,15,24,5.66345527e+01
0,15,25,nan
0,15,26,6.39307469e+01
0,15,27,6.51749809e+01
0,15,28,nan
0,15,29,nan
0,15,30,nan
0,15,31,6.05034948e+01
0,15,32,5.95876552e+01
0,15,33,nan
0,15,34,nan
0,15,35,nan
0,15,36,5.94706920e+01
0,15,37,5.70742640e+01
0,15,38,6.43787248e+01
0,15,39,nan
0,15,40,nan
0,15,41,nan
0,15,42,5.90434401e+01
0,15,43,5.76892272e+01
0,15,44,5.52247414e+01
0,15,45,nan
0,15,46,nan
0,15,47,nan
0,15,48,nan
0,15,49,nan
0,15,50,nan
0,15,51,6.39029225e+01
0,15,52,6.22025822e+01
0,15,53,6.38844008e+01
0,15,54,5.95754707e+01
0,15,55,nan
0,15,56,nan
0,15,57,nan
0,15,58,nan
0,15,59,5.97342412e+01
0,15,60,5.76703482e+01
0,15,61,nan
0,15,62,5.84072521e+01
0,15,63,5.64221266e+01
0,15,64,6.39423475e+01
0,15,65,5.85797280e+01
0,15,66,nan
0,15,67,5.91118450e+01
0,15,68,6.06148146e+01
0,15,69,5.62311565e+01
0,15,70,nan
0,15,71,nan
0,15,72,5.89301416e+01
0,15,73,6.05945081e+01
0,15,74,6.00706375e+01
0,15,75,nan
0,15,76,nan
0,15,77,5.94657160e+01
0,15,78,5.91043344e+01
0,15,79,5.81200989e+01
0,15,80,5.76079675e+01
0,15,81,5.82542603e+01
0,15,82,5.62938553e+01
0,15,83,nan
0,15,84,nan
0,15,85,5.93955110e+01
0,15,86,5.84587369e+01
0,15,87,nan
0,15,88,nan
0,15,89,nan
0,15,90,5.81349029e+01
0,15,91,5.97775460e+01
0,15,92,5.59394309e+01
0,15,93,5.68900752e+01
0,15,94,nan
0,15,95,nan
0,15,96,5.96670488e+01
0,15,97,5.89558633e+01
0,15,98,nan
0,15,99,5.61663140e+01
0,16,0,nan
0,16,1,6.37992206e+01
0,16,2,5.81572180e+01
0,16,3,nan
0,16,4,5.67845168e+01
0,16,5,nan
0,16,6,5.87115360e+01
0,16,7,5.95893692e+01
0,16,8,nan
0,16,9,nan
0,16,10,6.25469003e+01
0,16,11,6.28613501e+01
0,16,12,5.91155991e+01
0,16,13,5.74794640e+01
0,16,14,nan
0,16,15,nan
0,16,16,6.22822055e+01
0,16,17,nan
0,16,18,nan
0,16,19,5.83445518e+01
0,16,20,6.07554320e+01
0,16,21,6.17026177e+01
0,16,22,5.66491092e+01
0,16,23,nan
0,16,24,nan
0,16,25,5.81251462e+01
0,16,26,5.91947260e+01
0,16,27,6.32519179e+01
0,16,28,nan
0,16,29,nan
0,16,30,5.66226305e+01
0,16,31,6.04020409e+01
0,16,32,6.03896191e+01
0,16,33,nan
0,16,34,nan
0,16,35,5.98751297e+01
0,16,36,5.79964156e+01
0,16,37,5.99445956e+01
0,16,38,6.05497071e+01
0,16,39,nan
0,16,40,nan
0,16,41,nan
0,16,42,6.04559694e+01
0,16,43,5.73955159e+01
0,16,44,nan
0,16,45,nan
0,16,46,nan
0,16,47,5.78262431e+01
0,16,48,5.83883951e+01
0,16,49,5.78979945e+01
0,16,50,nan
0,16,51,nan
0,16,52,5.83186084e+01
0,16,53,6.22446649e+01
0,16,54,nan
0,16,55,nan
0,16,56,5.83548619e+01
0,16,57,6.00552395e+01
0,16,58,5.51446779e+01
0,16,59,nan
0,16,60,nan
0,16,61,nan
0,16,62,nan
0,16,63,5.71283788e+01
0,16,64,5.87105258e+01
0,16,65,6.07443867e+01
0,16,66,6.16008884e+01
0,16,67,nan
0,16,68,nan
0,16,69,nan
0,16,70,nan
0,16,71,nan
0,16,72,5.77276441e+01
0,16,73,5.96891727e+01
0,16,74,5.74112885e+01
0,16,75,nan
0,16,76,nan
0,16,77,5.59946558e+01
0,16,78,5.81606775e+01
0,16,79,6.12868012e+01
0,16,80,6.00860679e+01
0,16,81,6.22834965e+01
0,16,82,6.10374587e+01
0,16,83,nan
0,16,84,5.90184457e+01
0,16,85,nan
0,16,86,nan
0,16,87,nan
0,16,88,nan
0,16,89,nan
0,16,90,5.67592607e+01
0,16,91,6.08190718e+01
0,16,92,6.01809085e+01
0,16,93,5.54031361e+01
0,16,94,nan
0,16,95,nan
0,16,96,5.66568725e+01
0,16,97,5.86845411e+01
0,16,98,nan
0,16,99,nan
0,17,0,5.94752039e+01
0,17,1,5.45161061e+01
0,17,2,5.89607295e+01
0,17,3,5.75749900e+01
0,17,4,nan
0,17,5,nan
0,17,6,nan
0,17,7,5.62828940e+01
0,17,8,6.15172046e+01
0,17,9,nan
0,17,10,nan
0,17,11,5.80933058e+01
0,17,12,5.97441964e+01
0,17,13,6.02815800e+01
0,17,14,nan
0,17,15,nan
0,17,16,5.94399503e+01
0,17,17,6.15154035e+01
0,17,18,nan
0,17,19,nan
0,17,20,5.95668038e+01
0,17,21,6.25520438e+01
0,17,22,nan
0,17,23,nan
0,17,24,nan
0,17,25,nan
0,17,26,6.05709483e+01
0,17,27,nan
0,17,28,nan
0,17,29,5.88371793e+01
0,17,30,6.05529483e+01
0,17,31,5.83979967e+01
0,17,32,nan
0,17,33,nan
0,17,34,nan
0,17,35,5.81297979e+01
0,17,36,5.72566775e+01
0,17,37,5.86333376e+01
0,17,38,5.94845096e+01
0,17,39,nan
0,17,40,nan
0,17,41,5.77637758e+01
0,17,42,5.73743446e+01
0,17,43,nan
0,17,44,6.14312471e+01
0,17,45,nan
0,17,46,nan
0,17,47,5.59048579e+01
0,17,48,5.90500770e+01
0,17,49,5.83527535e+01
0,17,50,nan
0,17,51,nan
0,17,52,5.73891230e+01
0,17,53,5.82184152e+01
0,17,54,5.55317107e+01
0,17,55,nan
0,17,56,5.78196997e+01
0,17,57,6.08302777e+01
0,17,58,5.86567858e+01
0,17,59,nan
0,17,60,nan
0,17,61,nan
0,17,62,6.33899124e+01
0,17,63,nan
0,17,64,nan
0,17,65,5.94266901e+01
0,17,66,5.57590521e+01
0,17,67,nan
0,17,68,nan
0,17,69,nan
0,17,70,5.88812877e+01
0,17,71,6.21737535e+01
0,17,72,nan
0,17,73,nan
0,17,74,6.06214746e+01
0,17,75,nan
0,17,76,nan
0,17,77,5.53101054e+01
0,17,78,6.00159032e+01
0,17,79,6.22726954e+01
0,17,80,6.18134767e+01
0,17,81,nan
0,17,82,6.04409363e+01
0,17,83,5.69739406e+01
0,17,84,nan
0,17,85,nan
0,17,86,6.10746791e+01
0,17,87,5.74882466e+01
0,17,88,nan
0,17,89,nan
0,17,90,5.85851963e+01
0,17,91,5.88204081e+01
0,17,92,5.90160576e+01
0,17,93,6.03782889e+01
0,17,94,nan
0,17,95,nan
0,17,96,5.85392193e+01
0,17,97,5.82908836e+01
0,17,98,nan
0,17,99,5.55675318e+01
0,18,0,5.65050438e+01
0,18,1,5.95357835e+01
0,18,2,nan
0,18,3,5.95649524e+01
0,18,4,5.71351381e+01
0,18,5,6.36678911e+01
0,18,6,nan
0,18,7,nan
0,18,8,6.02452977e+01
0,18,9,nan
0,18,10,nan
0,18,11,nan
0,18,12,5.94200773e+01
0,18,13,6.53798002e+01
0,18,14,5.97421909e+01
0,18,15,nan
0,18,16,nan
0,18,17,nan
0,18,18,6.14427797e+01
0,18,19,nan
0,18,20,nan
0,18,21,5.91655931e+01
0,18,22,6.38346589e+01
0,18,23,nan
0,18,24,nan
0,18,25,6.03684659e+01
0,18,26,6.06188694e+01
0,18,27,nan
0,18,28,nan
0,18,29,5.86036707e+01
0,18,30,nan
0,18,31,5.86480771e+01
0,18,32,nan
0,18,33,nan
0,18,34,6.01527534e+01
0,18,35,5.73251882e+01
0,18,36,nan
0,18,37,6.00063079e+01
0,18,38,nan
0,18,39,nan
0,18,40,6.38116749e+01
0,18,41,6.03966824e+01
0,18,42,nan
0,18,43,5.78330460e+01
0,18,44,nan
0,18,45,nan
0,18,46,nan
0,18,47,nan
0,18,48,5.72457671e+01
0,18,49,nan
0,18,50,nan
0,18,51,nan
0,18,52,nan
0,18,53,5.68361492e+01
0,18,54,5.80360153e+01
0,18,55,nan
0,18,56,nan
0,18,57,5.92112795e+01
0,18,58,5.91586583e+01
0,18,59,5.76824305e+01
0,18,60,nan
0,18,61,nan
0,18,62,nan
0,18,63,nan
0,18,64,5.90187531e+01
0,18,65,6.25596168e+01
0,18,66,nan
0,18,67,nan
0,18,68,nan
0,18,69,nan
0,18,70,5.81131980e+01
0,18,71,6.12042732e+01
0,18,72,nan
0,18,73,6.21657292e+01
0,18,74,6.16239063e+01
0,18,75,5.81301229e+01
0,18,76,nan
0,18,77,nan
0,18,78,6.02022793e+01
0,18,79,6.11761676e+01
0,18,80,6.27918022e+01
0,18,81,nan
0,18,82,nan
0,18,83,5.53052957e+01
0,18,84,5.79149326e+01
0,18,85,6.01331469e+01
0,18,86,5.76122235e+01
0,18,87,nan
0,18,88,nan
0,18,89,nan
0,18,90,nan
0,18,91,5.89586782e+01
0,18,92,5.91819261e+01
0,18,93,nan
0,18,94,nan
0,18,95,5.82417574e+01
0,18,96,5.55693603e+01
0,18,97,nan
0,18,98,nan
0,18,99,5.94456832e+01
0,19,0,6.00952971e+01
0,19,1,5.75448536e+01
0,19,2,nan
0,19,3,nan
0,19,4,5.93717580e+01
0,19,5,6.04491771e+01
0,19,6,nan
0,19,7,nan
0,19,8,6.40014400e+01
0,19,9,nan
0,19,10,nan
0,19,11,nan
0,19,12,nan
0,19,13,6.31145548e+01
0,19,14,5.68258812e+01
0,19,15,nan
0,19,16,nan
0,19,17,6.03401353e+01
0,19,18,6.35823239e+01
0,19,19,nan
0,19,20,nan
0,19,21,nan
0,19,22,6.19180969e+01
0,19,23,5.94822632e+01
0,19,24,nan
0,19,25,nan
0,19,26,nan
0,19,27,nan
0,19,28,5.66457235e+01
0,19,29,6.31707972e+01
0,19,30,6.15173684e+01
0,19,31,nan
0,19,32,nan
0,19,33,nan
0,19,34,nan
0,19,35,6.24407037e+01
0,19,36,5.99150466e+01
0,19,37,6.38454202e+01
0,19,38,5.80734777e+01
0,19,39,nan
0,19,40,nan
0,19,41,nan
0,19,42,6.03173367e+01
0,19,43,5.85084734e+01
0,19,44,nan
0,19,45,nan
0,19,46,nan
0,19,47,nan
0,19,48,nan
0,19,49,nan
0,19,50,6.20944319e+01
0,19,51,nan
0,19,52,nan
0,19,53,6.06617306e+01
0,19,54,5.73702986e+01
0,19,55,nan
0,19,56,nan
0,19,57,5.51589006e+01
0,19,58,5.78847485e+01
0,19,59,5.77071922e+01
0,19,60,nan
0,19,61,5.64348112e+01
0,19,62,5.60053686e+01
0,19,63,6.01321895e+01
0,19,64,6.05819465e+01
0,19,65,5.87367589e+01
0,19,66,nan
0,19,67,nan
0,19,68,nan
0,19,69,nan
0,19,70,6.18455566e+01
0,19,71,5.75473287e+01
0,19,72,nan
0,19,73,nan
0,19,74,6.26225751e+01
0,19,75,nan
0,19,76,nan
0,19,77,6.23659491e+01
0,19,78,5.89788692e+01
0,19,79,5.94364596e+01
0,19,80,5.75947199e+01
0,19,81,nan
0,19,82,nan
0,19,83,5.68073731e+01
0,19,84,6.10271632e+01
0,19,85,5.89576889e+01
0,19,86,nan
0,19,87,nan
0,19,88,nan
0,19,89,nan
0,19,90,nan
0,19,91,nan
0,19,92,nan
0,19,93,5.99512623e+01
0,19,94,6.05430795e+01
0,19,95,nan
0,19,96,5.85254592e+01
0,19,97,nan
0,19,98,nan
0,19,99,5.69776095e+01
0,20,0,5.73295235e+01
0,20,1,5.84991517e+01
0,20,2,nan
0,20,3,5.88531007e+01
0,20,4,6.05356216e+01
0,20,5,5.65165221e+01
0,20,6,nan
0,20,7,nan
0,20,8,5.67601966e+01
0,20,9,nan
0,20,10,6.01041811e+01
0,20,11,nan
0,20,12,nan
0,20,13,5.99987314e+01
0,20,14,5.73164316e+01
0,20,15,5.87767418e+01
0,20,16,5.97326664e+01
0,20,17,nan
0,20,18,6.38913139e+01
0,20,19,6.04144697e+01
0,20,20,6.12253226e+01
0,20,21,5.90431105e+01
0,20,22,nan
0,20,23,nan
0,20,24,5.70253118e+01
0,20,25,nan
0,20,26,nan
0,20,27,nan
0,20,28,nan
0,20,29,6.41576773e+01
0,20,30,5.82624703e+01
0,20,31,nan
0,20,32,nan
0,20,33,nan
0,20,34,6.05131807e+01
0,20,35,6.35151434e+01
0,20,36,nan
0,20,37,6.23676978e+01
0,20,38,6.04969317e+01
0,20,39,6.53041745e+01
0,20,40,5.86644833e+01
0,20,41,nan
0,20,42,nan
0,20,43,5.77535671e+01
0,20,44,nan
0,20,45,nan
0,20,46,nan
0,20,47,5.90006494e+01
0,20,48,nan
0,20,49,nan
0,20,50,5.64418820e+01
0,20,51,nan
0,20,52,5.93054373e+01
0,20,53,5.97068422e+01
0,20,54,5.61787892e+01
0,20,55,nan
0,20,56,nan
0,20,57,5.71824794e+01
0,20,58,5.59541834e+01
0,20,59,nan
0,20,60,5.79019760e+01
0,20,61,5.74900447e+01
0,20,62,6.09079931e+01
0,20,63,6.04196464e+01
0,20,64,6.12369008e+01
0,20,65,5.59493392e+01
0,20,66,nan
0,20,67,nan
0,20,68,nan
0,20,69,nan
0,20,70,5.69541004e+01
0,20,71,5.83945233e+01
0,20,72,nan
0,20,73,nan
0,20,74,nan
0,20,75,nan
0,20,76,5.89744730e+01
0,20,77,5.93094802e+01
0,20,78,5.55863218e+01
0,20,79,nan
0,20,80,nan
0,20,81,5.92705576e+01
0,20,82,5.62723358e+01
0,20,83,6.09011883e+01
0,20,84,nan
0,20,85,5.84848079e+01
0,20,86,nan
0,20,87,nan
0,20,88,5.83658533e+01
0,20,89,nan
0,20,90,nan
0,20,91,nan
0,20,92,6.38495651e+01
0,20,93,6.07200085e+01
0,20,94,5.93075795e+01
0,20,95,nan
0,20,96,nan
0,20,97,nan
0,20,98,nan
0,20,99,5.67592261e+01
0,21,0,5.90044186e+01
0,21,1,5.97032352e+01
0,21,2,5.80417236e+01
0,21,3,nan
0,21,4,6.33373365e+01
0,21,5,6.38019252e+01
0,21,6,nan
0,21,7,nan
0,21,8,5.96633053e+01
0,21,9,nan
0,21,10,6.22412202e+01
0,21,11,nan
0,21,12,nan
0,21,13,5.93822195e+01
0,21,14,5.81038649e+01
0,21,15,nan
0,21,16,nan
0,21,17,6.39308417e+01
0,21,18,5.60776163e+01
0,21,19,nan
0,21,20,6.26428610e+01
0,21,21,5.78968520e+01
0,21,22,nan
0,21,23,6.34165176e+01
0,21,24,6.14406998e+01
0,21,25,nan
0,21,26,5.70556799e+01
0,21,27,5.53141430e+01
0,21,28,nan
0,21,29,6.23098099e+01
0,21,30,5.79256186e+01
0,21,31,nan
0,21,32,5.83420863e+01
0,21,33,nan
0,21,34,5.59679028e+01
0,21,35,6.28134929e+01
0,21,36,nan
0,21,37,nan
0,21,38,nan
0,21,39,6.34081505e+01
0,21,40,nan
0,21,41,nan
0,21,42,6.35098489e+01
0,21,43,6.35028811e+01
0,21,44,nan
0,21,45,nan
0,21,46,nan
0,21,47,5.82230560e+01
0,21,48,nan
0,21,49,nan
0,21,50,nan
0,21,51,nan
0,21,52,6.24140057e+01
0,21,53,6.13326706e+01
0,21,54,6.04611355e+01
0,21,55,nan
0,21,56,6.00367222e+01
0,21,57,nan
0,21,58,nan
0,21,59,6.27844112e+01
0,21,60,5.78133637e+01
0,21,61,nan
0,21,62,nan
0,21,63,5.91676546e+01
0,21,64,6.06344628e+01
0,21,65,5.62195710e+01
0,21,66,nan
0,21,67,nan
0,21,68,5.99968003e+01
0,21,69,nan
0,21,70,6.23098447e+01
0,21,71,nan
0,21,72,nan
0,21,73,nan
0,21,74,6.19697015e+01
0,21,75,5.70258881e+01
0,21,76,nan
0,21,77,5.84383832e+01
0,21,78,6.06732760e+01
0,21,79,nan
0,21,80,nan
0,21,81,nan
0,21,82,5.89536761e+01
0,21,83,6.02523538e+01
0,21,84,nan
0,21,85,nan
0,21,86,nan
0,21,87,5.77519607e+01
0,21,88,5.97876754e+01
0,21,89,nan
0,21,90,nan
0,21,91,nan
0,21,92,nan
0,21,93,6.28132748e+01
0,21,94,nan
0,21,95,nan
0,21,96,nan
0,21,97,5.72302245e+01
0,21,98,5.61315684e+01
0,21,99,nan
0,22,0,6.35236845e+01
0,22,1,6.27632373e+01
0,22,2,nan
0,22,3,nan
0,22,4,5.75101345e+01
0,22,5,nan
0,22,6,nan
0,22,7,nan
0,22,8,6.10474041e+01
0,22,9,6.16226962e+01
0,22,10,6.31551287e+01
0,22,11,5.85162108e+01
0,22,12,nan
0,22,13,nan
0,22,14,6.04488119e+01
0,22,15,nan
0,22,16,nan
0,22,17,5.76893834e+01
0,22,18,5.97949241e+01
0,22,19,nan
0,22,20,nan
0,22,21,5.94746868e+01
0,22,22,6.13970557e+01
0,22,23,6.55692278e+01
0,22,24,6.01011457e+01
0,22,25,nan
0,22,26,nan
0,22,27,nan
0,22,28,nan
0,22,29,6.31114341e+01
0,22,30,nan
0,22,31,nan
0,22,32,6.13070691e+01
0,22,33,5.93007740e+01
0,22,34,nan
0,22,35,5.78111988e+01
0,22,36,nan
0,22,37,nan
0,22,38,nan
0,22,39,5.50727578e+01
0,22,40,nan
0,22,41,6.22236801e+01
0,22,42,6.01323313e+01
0,22,43,nan
0,22,44,nan
0,22,45,nan
0,22,46,6.19637143e+01
0,22,47,5.95289330e+01
0,22,48,nan
0,22,49,nan
0,22,50,5.42020646e+01
0,22,51,nan
0,22,52,6.23725214e+01
0,22,53,6.24844472e+01
0,22,54,nan
0,22,55,nan
0,22,56,nan
0,22,57,nan
0,22,58,6.21743119e+01
0,22,59,nan
0,22,60,nan
0,22,61,5.95783010e+01
0,22,62,nan
0,22,63,5.94111855e+01
0,22,64,6.02319094e+01
0,22,65,6.21941910e+01
0,22,66,nan
0,22,67,nan
0,22,68,6.02706778e+01
0,22,69,nan
0,22,70,nan
0,22,71,nan
0,22,72,nan
0,22,73,nan
0,22,74,5.68050156e+01
0,22,75,6.34120763e+01
0,22,76,nan
0,22,77,nan
0,22,78,6.07564836e+01
0,22,79,nan
0,22,80,6.10926099e+01
0,22,81,nan
0,22,82,nan
0,22,83,nan
0,22,84,nan
0,22,85,nan
0,22,86,nan
0,22,87,6.12159519e+01
0,22,88,6.06240361e+01
0,22,89,5.58464400e+01
0,22,90,nan
0,22,91,nan
0,22,92,5.93632195e+01
0,22,93,6.33998072e+01
0,22,94,nan
0,22,95,nan
0,22,96,nan
0,22,97,6.06990067e+01
0,22,98,6.09075195e+01
0,22,99,nan
0,23,0,6.19817411e+01
0,23,1,nan
0,23,2,nan
0,23,3,nan
0,23,4,5.61435480e+01
0,23,5,nan
0,23,6,nan
0,23,7,6.28218818e+01
0,23,8,6.13677814e+01
0,23,9,nan
0,23,10,nan
0,23,11,nan
0,23,12,nan
0,23,13,nan
0,23,14,6.33552676e+01
0,23,15,nan
0,23,16,nan
0,23,17,6.02333443e+01
0,23,18,5.50638586e+01
0,23,19,nan
0,23,20,nan
0,23,21,6.18064538e+01
0,23,22,5.79561564e+01
0,23,23,6.44780106e+01
0,23,24,nan
0,23,25,nan
