x,y,z,Fy
20,97,83,6.10136611e+01
20,97,84,5.98855792e+01
20,97,85,6.22290724e+01
20,97,86,nan
20,97,87,nan
20,97,88,nan
20,97,89,nan
20,97,90,nan
20,97,91,nan
20,97,92,nan
20,97,93,nan
20,97,94,nan
20,97,95,nan
20,97,96,nan
20,97,97,nan
20,97,98,nan
20,97,99,nan
20,98,0,6.20677503e+01
20,98,1,6.49973010e+01
20,98,2,6.29597931e+01
20,98,3,5.69856419e+01
20,98,4,5.69113641e+01
20,98,5,5.94057373e+01
20,98,6,nan
20,98,7,6.38088470e+01
20,98,8,6.44777388e+01
20,98,9,6.25024739e+01
20,98,10,5.61491776e+01
20,98,11,6.20821052e+01
20,98,12,5.83259832e+01
20,98,13,5.93607129e+01
20,98,14,5.97466750e+01
20,98,15,5.70754232e+01
20,98,16,6.03476141e+01
20,98,17,5.98269149e+01
20,98,18,nan
20,98,19,nan
20,98,20,nan
20,98,21,nan
20,98,22,nan
20,98,23,5.96267348e+01
20,98,24,5.88228405e+01
20,98,25,nan
20,98,26,5.99641676e+01
20,98,27,nan
20,98,28,nan
20,98,29,nan
20,98,30,5.82425506e+01
20,98,31,5.63917597e+01
20,98,32,5.90197218e+01
20,98,33,6.15300021e+01
20,98,34,5.89137910e+01
20,98,35,5.59994886e+01
20,98,36,6.03882414e+01
20,98,37,5.98228292e+01
20,98,38,nan
20,98,39,nan
20,98,40,nan
20,98,41,nan
20,98,42,nan
20,98,43,nan
20,98,44,5.86068467e+01
20,98,45,nan
20,98,46,nan
20,98,47,nan
20,98,48,5.98487384e+01
20,98,49,5.44932015e+01
20,98,50,nan
20,98,51,6.26945433e+01
20,98,52,6.56017452e+01
20,98,53,nan
20,98,54,nan
20,98,55,nan
20,98,56,nan
20,98,57,6.04457065e+01
20,98,58,5.98434403e+01
20,98,59,6.09235649e+01
20,98,60,nan
20,98,61,nan
20,98,62,nan
20,98,63,6.35127327e+01
20,98,64,nan
20,98,65,5.83992668e+01
20,98,66,5.71195061e+01
20,98,67,nan
20,98,68,5.69949440e+01
20,98,69,5.98769280e+01
20,98,70,5.90734018e+01
20,98,71,nan
20,98,72,nan
20,98,73,nan
20,98,74,nan
20,98,75,6.06646212e+01
20,98,76,nan
20,98,77,nan
20,98,78,nan
20,98,79,nan
20,98,80,nan
20,98,81,6.14027182e+01
20,98,82,5.89589933e+01
20,98,83,5.93591841e+01
20,98,84,5.87443968e+01
20,98,85,nan
20,98,86,6.06433402e+01
20,98,87,nan
20,98,88,nan
20,98,89,5.79027563e+01
20,98,90,5.85124104e+01
20,98,91,nan
20,98,92,6.07889141e+01
20,98,93,5.80800973e+01
20,98,94,5.87967351e+01
20,98,95,nan
20,98,96,6.02572811e+01
20,98,97,5.70109321e+01
20,98,98,5.80534869e+01
20,98,99,5.79865297e+01
20,99,0,5.96213491e+01
20,99,1,nan
20,99,2,nan
20,99,3,nan
20,99,4,nan
20,99,5,nan
20,99,6,nan
20,99,7,nan
20,99,8,5.58168658e+01
20,99,9,5.80281177e+01
20,99,10,6.36942055e+01
20,99,11,nan
20,99,12,nan
20,99,13,5.19535489e+01
20,99,14,nan
20,99,15,6.02768358e+01
20,99,16,nan
20,99,17,5.68013234e+01
20,99,18,5.61278983e+01
20,99,19,5.98422626e+01
20,99,20,nan
20,99,21,nan
20,99,22,nan
20,99,23,5.80800589e+01
20,99,24,nan
20,99,25,nan
20,99,26,nan
20,99,27,6.11841448e+01
20,99,28,nan
20,99,29,nan
20,99,30,nan
20,99,31,nan
20,99,32,6.07556627e+01
20,99,33,nan
20,99,34,nan
20,99,35,nan
20,99,36,6.04103778e+01
20,99,37,nan
20,99,38,nan
20,99,39,nan
20,99,40,6.24804722e+01
20,99,41,nan
20,99,42,nan
20,99,43,6.22332436e+01
20,99,44,5.83343850e+01
20,99,45,nan
20,99,46,5.90061594e+01
20,99,47,nan
20,99,48,6.31726486e+01
20,99,49,nan
20,99,50,nan
20,99,51,nan
20,99,52,5.50241763e+01
20,99,53,5.72662876e+01
20,99,54,nan
20,99,55,5.90814013e+01
20,99,56,5.93602386e+01
20,99,57,6.01845944e+01
20,99,58,5.80293328e+01
20,99,59,nan
20,99,60,5.89294977e+01
20,99,61,5.96550874e+01
20,99,62,5.94899883e+01
20,99,63,nan
20,99,64,5.84896072e+01
20,99,65,5.93102941e+01
20,99,66,6.06344914e+01
20,99,67,5.96679987e+01
20,99,68,nan
20,99,69,6.07753014e+01
20,99,70,5.98009631e+01
20,99,71,nan
20,99,72,nan
20,99,73,6.41421390e+01
20,99,74,nan
20,99,75,nan
20,99,76,6.04020854e+01
20,99,77,nan
20,99,78,nan
20,99,79,nan
20,99,80,6.25481160e+01
20,99,81,nan
20,99,82,5.26834483e+01
20,99,83,5.61189394e+01
20,99,84,nan
20,99,85,nan
20,99,86,6.16268928e+01
20,99,87,5.84105476e+01
20,99,88,5.91797670e+01
20,99,89,6.32361175e+01
20,99,90,5.84100825e+01
20,99,91,5.91544161e+01
20,99,92,5.84851588e+01
20,99,93,6.39110733e+01
20,99,94,6.10747585e+01
20,99,95,6.40222548e+01
20,99,96,5.80264157e+01
20,99,97,6.10623011e+01
20,99,98,5.98906244e+01
20,99,99,5.62674156e+01
21,0,0,nan
21,0,1,nan
21,0,2,nan
21,0,3,6.40456549e+01
21,0,4,nan
21,0,5,nan
21,0,6,nan
21,0,7,nan
21,0,8,nan
21,0,9,5.65116720e+01
21,0,10,6.40218215e+01
21,0,11,nan
21,0,12,nan
21,0,13,nan
21,0,14,5.90425212e+01
21,0,15,6.25609197e+01
21,0,16,6.41273269e+01
21,0,17,nan
21,0,18,5.91131337e+01
21,0,19,5.97313917e+01
21,0,20,6.03694707e+01
21,0,21,6.22354316e+01
21,0,22,6.52600017e+01
21,0,23,5.95648861e+01
21,0,24,5.95379016e+01
21,0,25,6.03798608e+01
21,0,26,5.93015665e+01
21,0,27,6.02854864e+01
21,0,28,nan
21,0,29,6.10391917e+01
21,0,30,5.90961047e+01
21,0,31,nan
21,0,32,nan
21,0,33,nan
21,0,34,nan
21,0,35,nan
21,0,36,6.08512316e+01
21,0,37,5.92359291e+01
21,0,38,6.05326262e+01
21,0,39,5.92052775e+01
21,0,40,nan
21,0,41,nan
21,0,42,nan
21,0,43,6.35771745e+01
21,0,44,5.90895027e+01
21,0,45,5.75055741e+01
21,0,46,6.07547136e+01
21,0,47,nan
21,0,48,nan
21,0,49,6.07430607e+01
21,0,50,6.13852473e+01
21,0,51,6.21016658e+01
21,0,52,nan
21,0,53,5.71592351e+01
21,0,54,6.44330995e+01
21,0,55,5.78992858e+01
21,0,56,6.05600491e+01
21,0,57,5.67913092e+01
21,0,58,5.68590645e+01
21,0,59,6.10124195e+01
21,0,60,nan
21,0,61,nan
21,0,62,nan
21,0,63,nan
21,0,64,5.87130066e+01
21,0,65,5.97790422e+01
21,0,66,nan
21,0,67,nan
21,0,68,5.69912614e+01
21,0,69,5.54998877e+01
21,0,70,5.83447070e+01
21,0,71,6.24913338e+01
21,0,72,6.15467675e+01
21,0,73,6.37141729e+01
21,0,74,nan
21,0,75,nan
21,0,76,5.65394592e+01
21,0,77,6.12553711e+01
21,0,78,nan
21,0,79,6.33826883e+01
21,0,80,nan
21,0,81,nan
21,0,82,6.21861996e+01
21,0,83,nan
21,0,84,nan
21,0,85,nan
21,0,86,nan
21,0,87,nan
21,0,88,5.76282219e+01
21,0,89,6.05102935e+01
21,0,90,nan
21,0,91,nan
21,0,92,nan
21,0,93,nan
21,0,94,5.70322717e+01
21,0,95,5.81122978e+01
21,0,96,5.98708401e+01
21,0,97,5.98073303e+01
21,0,98,5.72456552e+01
21,0,99,nan
21,1,0,nan
21,1,1,5.75052697e+01
21,1,2,6.02609582e+01
21,1,3,5.69091949e+01
21,1,4,5.91391038e+01
21,1,5,5.66188399e+01
21,1,6,6.34099221e+01
21,1,7,nan
21,1,8,nan
21,1,9,nan
21,1,10,5.97736101e+01
21,1,11,6.03013029e+01
21,1,12,nan
21,1,13,5.81597025e+01
21,1,14,6.03124139e+01
21,1,15,6.19902217e+01
21,1,16,6.28389757e+01
21,1,17,6.24063765e+01
21,1,18,nan
21,1,19,nan
21,1,20,nan
21,1,21,nan
21,1,22,5.61057487e+01
21,1,23,nan
21,1,24,6.22820039e+01
21,1,25,6.08059618e+01
21,1,26,nan
21,1,27,nan
21,1,28,nan
21,1,29,nan
21,1,30,nan
21,1,31,5.59168600e+01
21,1,32,5.82099877e+01
21,1,33,5.90910862e+01
21,1,34,6.00454989e+01
21,1,35,nan
21,1,36,nan
21,1,37,nan
21,1,38,nan
21,1,39,5.92636118e+01
21,1,40,6.05671151e+01
21,1,41,nan
21,1,42,nan
21,1,43,6.24994366e+01
21,1,44,5.89200748e+01
21,1,45,5.77359120e+01
21,1,46,nan
21,1,47,nan
21,1,48,nan
21,1,49,nan
21,1,50,5.85865303e+01
21,1,51,nan
21,1,52,5.72143317e+01
21,1,53,6.07537966e+01
21,1,54,6.06160908e+01
21,1,55,5.62414850e+01
21,1,56,nan
21,1,57,nan
21,1,58,5.71389598e+01
21,1,59,5.88662080e+01
21,1,60,nan
21,1,61,nan
21,1,62,nan
21,1,63,nan
21,1,64,nan
21,1,65,5.76602010e+01
21,1,66,5.70329297e+01
21,1,67,6.13039873e+01
21,1,68,nan
21,1,69,nan
21,1,70,nan
21,1,71,nan
21,1,72,5.50299528e+01
21,1,73,nan
21,1,74,6.22247603e+01
21,1,75,6.11829076e+01
21,1,76,5.94433651e+01
21,1,77,nan
21,1,78,6.26075300e+01
21,1,79,6.22157485e+01
21,1,80,6.24021580e+01
21,1,81,6.32955132e+01
21,1,82,6.15783466e+01
21,1,83,6.44022309e+01
21,1,84,nan
21,1,85,5.87253114e+01
21,1,86,5.83949883e+01
21,1,87,nan
21,1,88,nan
21,1,89,nan
21,1,90,nan
21,1,91,nan
21,1,92,nan
21,1,93,nan
21,1,94,nan
21,1,95,5.30554171e+01
21,1,96,nan
21,1,97,nan
21,1,98,5.82097396e+01
21,1,99,6.14174762e+01
21,2,0,5.87607231e+01
21,2,1,6.09194776e+01
21,2,2,6.08469046e+01
21,2,3,nan
21,2,4,nan
21,2,5,5.99835471e+01
21,2,6,6.45299046e+01
21,2,7,6.37200918e+01
21,2,8,nan
21,2,9,nan
21,2,10,nan
21,2,11,nan
21,2,12,6.00116590e+01
21,2,13,5.73355964e+01
21,2,14,5.84618648e+01
21,2,15,nan
21,2,16,5.48813368e+01
21,2,17,nan
21,2,18,6.19139786e+01
21,2,19,nan
21,2,20,nan
21,2,21,nan
21,2,22,nan
21,2,23,nan
21,2,24,5.52329745e+01
21,2,25,nan
21,2,26,nan
21,2,27,nan
21,2,28,6.24086443e+01
21,2,29,nan
21,2,30,5.95102811e+01
21,2,31,nan
21,2,32,6.15646179e+01
21,2,33,5.79059279e+01
21,2,34,6.16592139e+01
21,2,35,6.46180785e+01
21,2,36,nan
21,2,37,nan
21,2,38,nan
21,2,39,6.00476932e+01
21,2,40,5.59754102e+01
21,2,41,5.99087762e+01
21,2,42,5.94928935e+01
21,2,43,nan
21,2,44,6.14814472e+01
21,2,45,nan
21,2,46,nan
21,2,47,5.97517994e+01
21,2,48,nan
21,2,49,5.82917950e+01
21,2,50,6.21538939e+01
21,2,51,nan
21,2,52,nan
21,2,53,nan
21,2,54,nan
21,2,55,5.68998841e+01
21,2,56,nan
21,2,57,nan
21,2,58,nan
21,2,59,nan
21,2,60,5.80240480e+01
21,2,61,nan
21,2,62,nan
21,2,63,nan
21,2,64,nan
21,2,65,5.82603451e+01
21,2,66,6.11878456e+01
21,2,67,nan
21,2,68,nan
21,2,69,nan
21,2,70,nan
21,2,71,nan
21,2,72,nan
21,2,73,nan
21,2,74,6.47490450e+01
21,2,75,6.28432500e+01
21,2,76,nan
21,2,77,nan
21,2,78,5.79176741e+01
21,2,79,nan
21,2,80,6.36895886e+01
21,2,81,6.39226717e+01
21,2,82,5.75570225e+01
21,2,83,nan
21,2,84,5.75008806e+01
21,2,85,5.33964643e+01
21,2,86,5.76919107e+01
21,2,87,nan
21,2,88,5.94065033e+01
21,2,89,nan
21,2,90,6.22358174e+01
21,2,91,5.75375799e+01
21,2,92,nan
21,2,93,nan
21,2,94,nan
21,2,95,nan
21,2,96,nan
21,2,97,6.07141643e+01
21,2,98,5.55517673e+01
21,2,99,6.05065890e+01
21,3,0,nan
21,3,1,nan
21,3,2,nan
21,3,3,nan
21,3,4,6.31569166e+01
21,3,5,6.49608154e+01
21,3,6,6.00706043e+01
21,3,7,nan
21,3,8,5.98789290e+01
21,3,9,5.65508886e+01
21,3,10,5.78622931e+01
21,3,11,nan
21,3,12,5.58182624e+01
21,3,13,nan
21,3,14,nan
21,3,15,nan
21,3,16,nan
21,3,17,6.27003748e+01
21,3,18,6.43420279e+01
21,3,19,6.05778009e+01
21,3,20,nan
21,3,21,6.01468685e+01
21,3,22,nan
21,3,23,nan
21,3,24,nan
21,3,25,nan
21,3,26,5.69422055e+01
21,3,27,6.00704645e+01
21,3,28,5.86515197e+01
21,3,29,6.15399336e+01
21,3,30,nan
21,3,31,nan
21,3,32,nan
21,3,33,nan
21,3,34,5.80444073e+01
21,3,35,6.24172594e+01
21,3,36,6.11760685e+01
21,3,37,5.84660071e+01
21,3,38,5.95153176e+01
21,3,39,6.15854511e+01
21,3,40,6.04704980e+01
21,3,41,6.01187251e+01
21,3,42,5.87789913e+01
21,3,43,nan
21,3,44,5.70263096e+01
21,3,45,5.81544075e+01
21,3,46,5.63094361e+01
21,3,47,5.86569922e+01
21,3,48,5.50166112e+01
21,3,49,6.04205246e+01
21,3,50,5.83773915e+01
21,3,51,nan
21,3,52,nan
21,3,53,nan
21,3,54,5.74963941e+01
21,3,55,5.76455197e+01
21,3,56,nan
21,3,57,6.35739337e+01
21,3,58,nan
21,3,59,nan
21,3,60,6.14139528e+01
21,3,61,5.82885039e+01
21,3,62,5.81748698e+01
21,3,63,6.01748674e+01
21,3,64,5.96186558e+01
21,3,65,5.82725236e+01
21,3,66,6.19366945e+01
21,3,67,nan
21,3,68,nan
21,3,69,nan
21,3,70,nan
21,3,71,5.73327586e+01
21,3,72,nan
21,3,73,6.05097529e+01
21,3,74,5.92161260e+01
21,3,75,nan
21,3,76,nan
21,3,77,5.82457073e+01
21,3,78,nan
21,3,79,nan
21,3,80,nan
21,3,81,nan
21,3,82,nan
21,3,83,nan
21,3,84,nan
21,3,85,nan
21,3,86,6.41125716e+01
21,3,87,5.94554125e+01
21,3,88,5.63691769e+01
21,3,89,5.81242214e+01
21,3,90,5.88785079e+01
21,3,91,nan
21,3,92,5.78242328e+01
21,3,93,6.39498036e+01
21,3,94,nan
21,3,95,nan
21,3,96,nan
21,3,97,nan
21,3,98,nan
21,3,99,nan
21,4,0,nan
21,4,1,6.18154525e+01
21,4,2,nan
21,4,3,nan
21,4,4,nan
21,4,5,nan
21,4,6,nan
21,4,7,6.37688988e+01
21,4,8,6.48640180e+01
21,4,9,6.31350860e+01
21,4,10,5.86912798e+01
21,4,11,5.63548085e+01
21,4,12,6.48023659e+01
21,4,13,nan
21,4,14,6.23061823e+01
21,4,15,6.11691144e+01
21,4,16,nan
21,4,17,6.10749985e+01
21,4,18,5.65042152e+01
21,4,19,5.95500038e+01
21,4,20,5.83269057e+01
21,4,21,5.74462523e+01
21,4,22,6.10204478e+01
21,4,23,nan
21,4,24,nan
21,4,25,5.69667405e+01
21,4,26,5.81754016e+01
21,4,27,5.70326496e+01
21,4,28,nan
21,4,29,5.94979450e+01
21,4,30,nan
21,4,31,nan
21,4,32,6.16585726e+01
21,4,33,nan
21,4,34,5.86298780e+01
21,4,35,nan
21,4,36,nan
21,4,37,nan
21,4,38,5.56225180e+01
21,4,39,nan
21,4,40,5.85102839e+01
21,4,41,6.10807262e+01
21,4,42,5.82889792e+01
21,4,43,5.85390832e+01
21,4,44,nan
21,4,45,6.36162696e+01
21,4,46,nan
21,4,47,nan
21,4,48,nan
21,4,49,nan
21,4,50,nan
21,4,51,nan
21,4,52,5.93995335e+01
21,4,53,5.73697365e+01
21,4,54,5.57872938e+01
21,4,55,5.84103069e+01
21,4,56,5.93779697e+01
21,4,57,6.31412957e+01
21,4,58,6.42439201e+01
21,4,59,nan
21,4,60,5.78158980e+01
21,4,61,nan
21,4,62,5.94946882e+01
21,4,63,5.73449268e+01
21,4,64,6.01021897e+01
21,4,65,5.60387989e+01
21,4,66,5.58110939e+01
21,4,67,6.14192087e+01
21,4,68,6.26699846e+01
21,4,69,5.60577081e+01
21,4,70,5.97104664e+01
21,4,71,5.46897926e+01
21,4,72,6.04126889e+01
21,4,73,6.16406313e+01
21,4,74,nan
21,4,75,nan
21,4,76,5.82979801e+01
21,4,77,5.82039770e+01
21,4,78,5.57896083e+01
21,4,79,nan
21,4,80,6.05588620e+01
21,4,81,nan
21,4,82,5.97625716e+01
21,4,83,6.37774767e+01
21,4,84,6.05958816e+01
21,4,85,5.91555218e+01
21,4,86,6.49291581e+01
21,4,87,6.24607675e+01
21,4,88,nan
21,4,89,nan
21,4,90,nan
21,4,91,6.02746530e+01
21,4,92,6.41351247e+01
21,4,93,6.33294100e+01
21,4,94,6.41227595e+01
21,4,95,5.75530209e+01
21,4,96,5.79929171e+01
21,4,97,nan
21,4,98,5.87800076e+01
21,4,99,nan
21,5,0,6.26056677e+01
21,5,1,6.36345690e+01
21,5,2,6.16498835e+01
21,5,3,5.94767568e+01
21,5,4,nan
21,5,5,nan
21,5,6,nan
21,5,7,5.99721332e+01
21,5,8,nan
21,5,9,nan
21,5,10,nan
21,5,11,nan
21,5,12,5.82828590e+01
21,5,13,5.82865872e+01
21,5,14,5.86735836e+01
21,5,15,6.15410487e+01
21,5,16,5.86708823e+01
21,5,17,nan
21,5,18,nan
21,5,19,nan
21,5,20,6.04151351e+01
21,5,21,5.48348352e+01
21,5,22,nan
21,5,23,5.95901970e+01
21,5,24,nan
21,5,25,nan
21,5,26,nan
21,5,27,nan
21,5,28,nan
21,5,29,nan
21,5,30,nan
21,5,31,6.27740301e+01
21,5,32,6.28651070e+01
21,5,33,5.99075019e+01
21,5,34,nan
21,5,35,nan
21,5,36,nan
21,5,37,nan
21,5,38,nan
21,5,39,nan
21,5,40,nan
21,5,41,nan
21,5,42,nan
21,5,43,5.82647937e+01
21,5,44,5.82447497e+01
21,5,45,6.25518256e+01
21,5,46,nan
21,5,47,nan
21,5,48,nan
21,5,49,nan
21,5,50,nan
21,5,51,5.64378329e+01
21,5,52,nan
21,5,53,nan
21,5,54,nan
21,5,55,nan
21,5,56,6.41146410e+01
21,5,57,nan
21,5,58,nan
21,5,59,nan
21,5,60,nan
21,5,61,6.01421083e+01
21,5,62,nan
21,5,63,nan
21,5,64,nan
21,5,65,nan
21,5,66,nan
21,5,67,nan
21,5,68,nan
21,5,69,nan
21,5,70,nan
21,5,71,nan
21,5,72,nan
21,5,73,nan
21,5,74,nan
21,5,75,5.97214605e+01
21,5,76,nan
21,5,77,6.32749564e+01
21,5,78,nan
21,5,79,nan
21,5,80,nan
21,5,81,6.04149277e+01
21,5,82,5.98745230e+01
21,5,83,5.60630378e+01
21,5,84,nan
21,5,85,nan
21,5,86,nan
21,5,87,nan
21,5,88,5.89602520e+01
21,5,89,6.20701406e+01
21,5,90,5.85355606e+01
21,5,91,nan
21,5,92,5.76548367e+01
21,5,93,nan
21,5,94,6.03855465e+01
21,5,95,5.92699477e+01
21,5,96,6.21756403e+01
21,5,97,6.01579614e+01
21,5,98,5.91161611e+01
21,5,99,5.83217552e+01
21,6,0,5.66585128e+01
21,6,1,nan
21,6,2,5.90093285e+01
21,6,3,6.39910929e+01
21,6,4,6.22798718e+01
21,6,5,6.06702802e+01
21,6,6,5.57702953e+01
21,6,7,nan
21,6,8,nan
21,6,9,nan
21,6,10,nan
21,6,11,nan
21,6,12,nan
21,6,13,5.79628419e+01
21,6,14,5.45919197e+01
21,6,15,nan
21,6,16,nan
21,6,17,nan
21,6,18,nan
21,6,19,6.01799336e+01
21,6,20,6.20841986e+01
21,6,21,nan
21,6,22,nan
21,6,23,nan
21,6,24,nan
21,6,25,nan
21,6,26,nan
21,6,27,nan
21,6,28,6.34384418e+01
21,6,29,nan
21,6,30,6.34096886e+01
21,6,31,6.45099675e+01
21,6,32,5.88823671e+01
21,6,33,nan
21,6,34,nan
21,6,35,nan
21,6,36,nan
21,6,37,5.74266190e+01
21,6,38,6.21751494e+01
21,6,39,nan
21,6,40,nan
21,6,41,nan
21,6,42,nan
21,6,43,nan
21,6,44,nan
21,6,45,nan
21,6,46,5.88885700e+01
21,6,47,5.83685426e+01
21,6,48,nan
21,6,49,6.38939046e+01
21,6,50,nan
21,6,51,5.56048287e+01
21,6,52,nan
21,6,53,nan
21,6,54,nan
21,6,55,6.05747063e+01
21,6,56,nan
21,6,57,nan
21,6,58,nan
21,6,59,6.02717499e+01
21,6,60,5.97406964e+01
21,6,61,6.09647980e+01
21,6,62,6.34746683e+01
21,6,63,nan
21,6,64,5.90301812e+01
21,6,65,nan
21,6,66,5.79436497e+01
21,6,67,6.42876609e+01
21,6,68,6.40208905e+01
21,6,69,nan
21,6,70,nan
21,6,71,nan
21,6,72,nan
21,6,73,nan
21,6,74,nan
21,6,75,nan
21,6,76,nan
21,6,77,5.84808257e+01
21,6,78,nan
21,6,79,5.85181204e+01
21,6,80,nan
21,6,81,6.02371490e+01
21,6,82,nan
21,6,83,nan
21,6,84,nan
21,6,85,nan
21,6,86,nan
21,6,87,nan
21,6,88,5.78662625e+01
21,6,89,nan
21,6,90,5.67452443e+01
21,6,91,nan
21,6,92,nan
21,6,93,nan
21,6,94,nan
21,6,95,5.77438973e+01
21,6,96,6.19266637e+01
21,6,97,nan
21,6,98,nan
21,6,99,5.53048996e+01
21,7,0,nan
21,7,1,nan
21,7,2,nan
21,7,3,5.87290235e+01
21,7,4,6.00549744e+01
21,7,5,5.89376616e+01
21,7,6,nan
21,7,7,nan
21,7,8,nan
21,7,9,nan
21,7,10,5.98602801e+01
21,7,11,6.07769415e+01
21,7,12,6.09596635e+01
21,7,13,nan
21,7,14,nan
21,7,15,nan
21,7,16,nan
21,7,17,6.06417303e+01
21,7,18,6.45677143e+01
21,7,19,5.94912375e+01
21,7,20,nan
21,7,21,nan
21,7,22,nan
21,7,23,nan
21,7,24,6.04341150e+01
21,7,25,5.91081722e+01
21,7,26,nan
21,7,27,nan
21,7,28,nan
21,7,29,nan
21,7,30,nan
21,7,31,6.43203286e+01
21,7,32,nan
21,7,33,nan
21,7,34,5.91678770e+01
21,7,35,nan
21,7,36,nan
21,7,37,nan
21,7,38,5.50041631e+01
21,7,39,5.71481272e+01
21,7,40,5.82184227e+01
21,7,41,6.30127601e+01
21,7,42,nan
21,7,43,nan
21,7,44,nan
21,7,45,nan
21,7,46,6.03597724e+01
21,7,47,5.93937014e+01
21,7,48,5.92007961e+01
21,7,49,nan
21,7,50,nan
21,7,51,nan
21,7,52,6.42881175e+01
21,7,53,5.83675349e+01
21,7,54,5.67485128e+01
21,7,55,6.26090283e+01
21,7,56,nan
21,7,57,nan
21,7,58,5.70849701e+01
21,7,59,5.74468215e+01
21,7,60,5.60432095e+01
21,7,61,nan
21,7,62,nan
21,7,63,nan
21,7,64,nan
21,7,65,nan
21,7,66,nan
21,7,67,nan
21,7,68,nan
21,7,69,nan
21,7,70,5.82537918e+01
21,7,71,nan
21,7,72,6.38791148e+01
21,7,73,nan
21,7,74,6.00938540e+01
21,7,75,5.84014736e+01
21,7,76,nan
21,7,77,nan
21,7,78,6.41599793e+01
21,7,79,6.16222437e+01
21,7,80,6.09222356e+01
21,7,81,nan
21,7,82,nan
21,7,83,nan
21,7,84,nan
21,7,85,5.92504720e+01
21,7,86,nan
21,7,87,6.42847513e+01
21,7,88,nan
21,7,89,5.92012956e+01
21,7,90,nan
21,7,91,5.93857873e+01
21,7,92,5.79755890e+01
21,7,93,nan
21,7,94,5.70655737e+01
21,7,95,nan
21,7,96,nan
21,7,97,6.11126740e+01
21,7,98,nan
21,7,99,nan
21,8,0,5.82865376e+01
21,8,1,5.99549314e+01
21,8,2,6.10747623e+01
21,8,3,6.20007357e+01
21,8,4,nan
21,8,5,nan
21,8,6,nan
21,8,7,5.64708664e+01
21,8,8,5.70085222e+01
21,8,9,5.76974036e+01
21,8,10,nan
21,8,11,5.49700709e+01
21,8,12,nan
21,8,13,nan
21,8,14,nan
21,8,15,nan
21,8,16,nan
21,8,17,5.54119995e+01
21,8,18,nan
21,8,19,nan
21,8,20,nan
21,8,21,nan
21,8,22,nan
21,8,23,5.82554693e+01
21,8,24,5.69864168e+01
21,8,25,5.79924425e+01
21,8,26,5.65585593e+01
21,8,27,5.60997666e+01
21,8,28,nan
21,8,29,6.11736141e+01
21,8,30,6.45181597e+01
21,8,31,6.45481042e+01
21,8,32,6.24390603e+01
21,8,33,5.88005870e+01
21,8,34,6.02575201e+01
21,8,35,6.11119420e+01
21,8,36,nan
21,8,37,nan
21,8,38,nan
21,8,39,5.73887796e+01
21,8,40,5.73742642e+01
21,8,41,6.36445435e+01
21,8,42,nan
21,8,43,nan
21,8,44,nan
21,8,45,5.69828546e+01
21,8,46,5.58296405e+01
21,8,47,nan
21,8,48,5.92658657e+01
21,8,49,nan
21,8,50,nan
21,8,51,6.35446902e+01
21,8,52,6.35953850e+01
21,8,53,6.43835070e+01
21,8,54,6.24756504e+01
21,8,55,5.78282125e+01
21,8,56,5.60555312e+01
21,8,57,5.74998815e+01
21,8,58,6.00723083e+01
21,8,59,nan
21,8,60,nan
21,8,61,nan
21,8,62,6.01118833e+01
21,8,63,nan
21,8,64,nan
21,8,65,6.02773994e+01
21,8,66,nan
21,8,67,nan
21,8,68,nan
21,8,69,6.42604658e+01
21,8,70,6.33632506e+01
21,8,71,6.38052056e+01
21,8,72,6.20690034e+01
21,8,73,5.93994660e+01
21,8,74,5.94410645e+01
21,8,75,nan
21,8,76,nan
21,8,77,6.25410143e+01
21,8,78,6.55278410e+01
21,8,79,6.45519279e+01
21,8,80,nan
21,8,81,nan
21,8,82,5.97831677e+01
21,8,83,nan
21,8,84,nan
21,8,85,nan
21,8,86,nan
21,8,87,6.34196826e+01
21,8,88,6.01321071e+01
21,8,89,6.03331637e+01
21,8,90,nan
21,8,91,nan
21,8,92,nan
21,8,93,nan
21,8,94,nan
21,8,95,nan
21,8,96,5.78976279e+01
21,8,97,nan
21,8,98,nan
21,8,99,nan
21,9,0,nan
21,9,1,5.59706715e+01
21,9,2,nan
21,9,3,nan
21,9,4,nan
21,9,5,nan
21,9,6,nan
21,9,7,5.39307770e+01
21,9,8,5.94426873e+01
21,9,9,5.88710456e+01
21,9,10,nan
21,9,11,nan
21,9,12,6.33721690e+01
21,9,13,nan
21,9,14,nan
21,9,15,nan
21,9,16,5.79395376e+01
21,9,17,6.00377546e+01
21,9,18,nan
21,9,19,nan
21,9,20,nan
21,9,21,nan
21,9,22,5.70080582e+01
21,9,23,5.73725377e+01
21,9,24,nan
21,9,25,5.88514938e+01
21,9,26,5.99122430e+01
21,9,27,5.92729141e+01
21,9,28,6.07804929e+01
21,9,29,5.98923456e+01
21,9,30,6.26721718e+01
21,9,31,6.04999091e+01
21,9,32,6.35326409e+01
21,9,33,6.04703252e+01
21,9,34,nan
21,9,35,nan
21,9,36,nan
21,9,37,nan
21,9,38,5.76659467e+01
21,9,39,5.77627088e+01
21,9,40,6.07986890e+01
21,9,41,nan
21,9,42,5.66486277e+01
21,9,43,5.79632108e+01
21,9,44,nan
21,9,45,nan
21,9,46,nan
21,9,47,nan
21,9,48,5.88165769e+01
21,9,49,6.08768125e+01
21,9,50,5.66927252e+01
21,9,51,nan
21,9,52,nan
21,9,53,nan
21,9,54,nan
21,9,55,nan
21,9,56,nan
