x,y,z,vz
80,75,94,nan
80,75,95,nan
80,75,96,nan
80,75,97,nan
80,75,98,nan
80,75,99,nan
80,76,0,nan
80,76,1,nan
80,76,2,-4.57501220e+00
80,76,3,-4.24547867e+00
80,76,4,-4.08821486e+00
80,76,5,-3.99819448e+00
80,76,6,-3.94600028e+00
80,76,7,-3.91909893e+00
80,76,8,-3.90784944e+00
80,76,9,-3.90489416e+00
80,76,10,-3.90600507e+00
80,76,11,-3.91196505e+00
80,76,12,-3.92927761e+00
80,76,13,-3.95696343e+00
80,76,14,-3.98503488e+00
80,76,15,-4.00184648e+00
80,76,16,-4.00476491e+00
80,76,17,-3.99963635e+00
80,76,18,-3.99265762e+00
80,76,19,-3.98997295e+00
80,76,20,-3.99246339e+00
80,76,21,-3.99695141e+00
80,76,22,-4.00028621e+00
80,76,23,-4.00202513e+00
80,76,24,-4.00273835e+00
80,76,25,-4.00180422e+00
80,76,26,-3.99868964e+00
80,76,27,-3.98976114e+00
80,76,28,-3.97427841e+00
80,76,29,-3.96014253e+00
80,76,30,-3.95353723e+00
80,76,31,-3.95437149e+00
80,76,32,-3.96390317e+00
80,76,33,-3.98423888e+00
80,76,34,-4.00494714e+00
80,76,35,-4.01363844e+00
80,76,36,-4.01142817e+00
80,76,37,-4.00330098e+00
80,76,38,-3.99483240e+00
80,76,39,-3.99445810e+00
80,76,40,-4.01475381e+00
80,76,41,-4.06830167e+00
80,76,42,-4.15618299e+00
80,76,43,-4.26377703e+00
80,76,44,-4.36266452e+00
80,76,45,-4.43194219e+00
80,76,46,-4.48757317e+00
80,76,47,-4.57823434e+00
80,76,48,-4.82370902e+00
80,76,49,nan
80,76,50,nan
80,76,51,nan
80,76,52,nan
80,76,53,nan
80,76,54,nan
80,76,55,nan
80,76,56,nan
80,76,57,nan
80,76,58,nan
80,76,59,nan
80,76,60,nan
80,76,61,nan
80,76,62,nan
80,76,63,nan
80,76,64,nan
80,76,65,nan
80,76,66,nan
80,76,67,nan
80,76,68,nan
80,76,69,nan
80,76,70,nan
80,76,71,nan
80,76,72,nan
80,76,73,nan
80,76,74,nan
80,76,75,nan
80,76,76,nan
80,76,77,nan
80,76,78,nan
80,76,79,nan
80,76,80,nan
80,76,81,nan
80,76,82,nan
80,76,83,nan
80,76,84,nan
80,76,85,nan
80,76,86,nan
80,76,87,nan
80,76,88,nan
80,76,89,nan
80,76,90,nan
80,76,91,nan
80,76,92,nan
80,76,93,nan
80,76,94,nan
80,76,95,nan
80,76,96,nan
80,76,97,nan
80,76,98,nan
80,76,99,nan
80,77,0,nan
80,77,1,nan
80,77,2,-4.56495265e+00
80,77,3,-4.24471100e+00
80,77,4,-4.08820148e+00
80,77,5,-3.99711456e+00
80,77,6,-3.94460319e+00
80,77,7,-3.91799347e+00
80,77,8,-3.90777787e+00
80,77,9,-3.90588942e+00
80,77,10,-3.90814028e+00
80,77,11,-3.91780720e+00
80,77,12,-3.94063213e+00
80,77,13,-3.97351256e+00
80,77,14,-4.00411844e+00
80,77,15,-4.01845312e+00
80,77,16,-4.01656891e+00
80,77,17,-4.00518756e+00
80,77,18,-3.99265948e+00
80,77,19,-3.98736012e+00
80,77,20,-3.98620665e+00
80,77,21,-3.98576581e+00
80,77,22,-3.98619858e+00
80,77,23,-3.98762079e+00
80,77,24,-3.99008605e+00
80,77,25,-3.99187917e+00
80,77,26,-3.99127706e+00
80,77,27,-3.98663491e+00
80,77,28,-3.97625540e+00
80,77,29,-3.96643354e+00
80,77,30,-3.96222226e+00
80,77,31,-3.96351358e+00
80,77,32,-3.97415435e+00
80,77,33,-3.99537149e+00
80,77,34,-4.01613427e+00
80,77,35,-4.02387023e+00
80,77,36,-4.01849093e+00
80,77,37,-4.00534680e+00
80,77,38,-3.99371743e+00
80,77,39,-3.99255621e+00
80,77,40,-4.01635273e+00
80,77,41,-4.07996699e+00
80,77,42,-4.18117795e+00
80,77,43,-4.29708378e+00
80,77,44,-4.38662034e+00
80,77,45,-4.43442624e+00
80,77,46,-4.47500445e+00
80,77,47,-4.56519493e+00
80,77,48,-4.83649692e+00
80,77,49,nan
80,77,50,nan
80,77,51,nan
80,77,52,nan
80,77,53,nan
80,77,54,nan
80,77,55,nan
80,77,56,nan
80,77,57,nan
80,77,58,nan
80,77,59,nan
80,77,60,nan
80,77,61,nan
80,77,62,nan
80,77,63,nan
80,77,64,nan
80,77,65,nan
80,77,66,nan
80,77,67,nan
80,77,68,nan
80,77,69,nan
80,77,70,nan
80,77,71,nan
80,77,72,nan
80,77,73,nan
80,77,74,nan
80,77,75,nan
80,77,76,nan
80,77,77,nan
80,77,78,nan
80,77,79,nan
80,77,80,nan
80,77,81,nan
80,77,82,nan
80,77,83,nan
80,77,84,nan
80,77,85,nan
80,77,86,nan
80,77,87,nan
80,77,88,nan
80,77,89,nan
80,77,90,nan
80,77,91,nan
80,77,92,nan
80,77,93,nan
80,77,94,nan
80,77,95,nan
80,77,96,nan
80,77,97,nan
80,77,98,nan
80,77,99,nan
80,78,0,nan
80,78,1,nan
80,78,2,-4.55614574e+00
80,78,3,-4.24802316e+00
80,78,4,-4.09295941e+00
80,78,5,-4.00096546e+00
80,78,6,-3.94671101e+00
80,78,7,-3.91913686e+00
80,78,8,-3.90971945e+00
80,78,9,-3.90883632e+00
80,78,10,-3.91313611e+00
80,78,11,-3.92630066e+00
80,78,12,-3.95087174e+00
80,78,13,-3.98353269e+00
80,78,14,-4.01209592e+00
80,78,15,-4.02390138e+00
80,78,16,-4.01928073e+00
80,78,17,-4.00511114e+00
80,78,18,-3.99034597e+00
80,78,19,-3.98117350e+00
80,78,20,-3.97416327e+00
80,78,21,-3.97015241e+00
80,78,22,-3.96947605e+00
80,78,23,-3.97269397e+00
80,78,24,-3.98094282e+00
80,78,25,-3.98846652e+00
80,78,26,-3.99025639e+00
80,78,27,-3.98726853e+00
80,78,28,-3.98047439e+00
80,78,29,-3.97508007e+00
80,78,30,-3.97357799e+00
80,78,31,-3.97552618e+00
80,78,32,-3.98464106e+00
80,78,33,-4.00350280e+00
80,78,34,-4.02201707e+00
80,78,35,-4.02822179e+00
80,78,36,-4.02137735e+00
80,78,37,-4.00660562e+00
80,78,38,-3.99438007e+00
80,78,39,-3.99333286e+00
80,78,40,-4.02133284e+00
80,78,41,-4.09513765e+00
80,78,42,-4.20722308e+00
80,78,43,-4.32757695e+00
80,78,44,-4.40678560e+00
80,78,45,-4.43612275e+00
80,78,46,-4.46517335e+00
80,78,47,-4.55720718e+00
80,78,48,-4.86298393e+00
80,78,49,nan
80,78,50,nan
80,78,51,nan
80,78,52,nan
80,78,53,nan
80,78,54,nan
80,78,55,nan
80,78,56,nan
80,78,57,nan
80,78,58,nan
80,78,59,nan
80,78,60,nan
80,78,61,nan
80,78,62,nan
80,78,63,nan
80,78,64,nan
80,78,65,nan
80,78,66,nan
80,78,67,nan
80,78,68,nan
80,78,69,nan
80,78,70,nan
80,78,71,nan
80,78,72,nan
80,78,73,nan
80,78,74,nan
80,78,75,nan
80,78,76,nan
80,78,77,nan
80,78,78,nan
80,78,79,nan
80,78,80,nan
80,78,81,nan
80,78,82,nan
80,78,83,nan
80,78,84,nan
80,78,85,nan
80,78,86,nan
80,78,87,nan
80,78,88,nan
80,78,89,nan
80,78,90,nan
80,78,91,nan
80,78,92,nan
80,78,93,nan
80,78,94,nan
80,78,95,nan
80,78,96,nan
80,78,97,nan
80,78,98,nan
80,78,99,nan
80,79,0,nan
80,79,1,nan
80,79,2,-4.54852903e+00
80,79,3,-4.25750196e+00
80,79,4,-4.10687620e+00
80,79,5,-4.01392821e+00
80,79,6,-3.95557215e+00
80,79,7,-3.92416005e+00
80,79,8,-3.91365425e+00
80,79,9,-3.91380788e+00
80,79,10,-3.91963583e+00
80,79,11,-3.93417821e+00
80,79,12,-3.95830790e+00
80,79,13,-3.98798533e+00
80,79,14,-4.01230689e+00
80,79,15,-4.02130403e+00
80,79,16,-4.01606667e+00
80,79,17,-4.00220111e+00
80,79,18,-3.98539712e+00
80,79,19,-3.97158510e+00
80,79,20,-3.96022481e+00
80,79,21,-3.95323517e+00
80,79,22,-3.95249911e+00
80,79,23,-3.96091940e+00
80,79,24,-3.97756892e+00
80,79,25,-3.99036042e+00
80,79,26,-3.99403843e+00
80,79,27,-3.99134902e+00
80,79,28,-3.98555016e+00
80,79,29,-3.98140770e+00
80,79,30,-3.98077817e+00
80,79,31,-3.98330443e+00
80,79,32,-3.99177782e+00
80,79,33,-4.00808696e+00
80,79,34,-4.02366064e+00
80,79,35,-4.02806276e+00
80,79,36,-4.02112533e+00
80,79,37,-4.00787131e+00
80,79,38,-3.99711303e+00
80,79,39,-3.99909272e+00
80,79,40,-4.03364488e+00
80,79,41,-4.11537821e+00
80,79,42,-4.23327089e+00
80,79,43,-4.35125961e+00
80,79,44,-4.41875114e+00
80,79,45,-4.43672731e+00
80,79,46,-4.46136301e+00
80,79,47,-4.55842709e+00
80,79,48,-4.88916259e+00
80,79,49,nan
80,79,50,nan
80,79,51,nan
80,79,52,nan
80,79,53,nan
80,79,54,nan
80,79,55,nan
80,79,56,nan
80,79,57,nan
80,79,58,nan
80,79,59,nan
80,79,60,nan
80,79,61,nan
80,79,62,nan
80,79,63,nan
80,79,64,nan
80,79,65,nan
80,79,66,nan
80,79,67,nan
80,79,68,nan
80,79,69,nan
80,79,70,nan
80,79,71,nan
80,79,72,nan
80,79,73,nan
80,79,74,nan
80,79,75,nan
80,79,76,nan
80,79,77,nan
80,79,78,nan
80,79,79,nan
80,79,80,nan
80,79,81,nan
80,79,82,nan
80,79,83,nan
80,79,84,nan
80,79,85,nan
80,79,86,nan
80,79,87,nan
80,79,88,nan
80,79,89,nan
80,79,90,nan
80,79,91,nan
80,79,92,nan
80,79,93,nan
80,79,94,nan
80,79,95,nan
80,79,96,nan
80,79,97,nan
80,79,98,nan
80,79,99,nan
80,80,0,nan
80,80,1,nan
80,80,2,-4.54389305e+00
80,80,3,-4.27360377e+00
80,80,4,-4.13081945e+00
80,80,5,-4.03722320e+00
80,80,6,-3.97369825e+00
80,80,7,-3.93640093e+00
80,80,8,-3.92172434e+00
80,80,9,-3.92058672e+00
80,80,10,-3.92610140e+00
80,80,11,-3.93937218e+00
80,80,12,-3.96077739e+00
80,80,13,-3.98739043e+00
80,80,14,-4.00838585e+00
80,80,15,-4.01361358e+00
80,80,16,-4.00792033e+00
80,80,17,-3.99514163e+00
80,80,18,-3.97795029e+00
80,80,19,-3.96081356e+00
80,80,20,-3.94698796e+00
80,80,21,-3.93977222e+00
80,80,22,-3.94126488e+00
80,80,23,-3.95538219e+00
80,80,24,-3.97923014e+00
80,80,25,-3.99628012e+00
80,80,26,-4.00048879e+00
80,80,27,-3.99701028e+00
80,80,28,-3.98968014e+00
80,80,29,-3.98395571e+00
80,80,30,-3.98328097e+00
80,80,31,-3.98636802e+00
80,80,32,-3.99553423e+00
80,80,33,-4.01056622e+00
80,80,34,-4.02245510e+00
80,80,35,-4.02481566e+00
80,80,36,-4.01836945e+00
80,80,37,-4.00866339e+00
80,80,38,-4.00279741e+00
80,80,39,-4.01271975e+00
80,80,40,-4.05692473e+00
80,80,41,-4.14301619e+00
80,80,42,-4.25979654e+00
80,80,43,-4.36886586e+00
80,80,44,-4.42448267e+00
80,80,45,-4.43774419e+00
80,80,46,-4.46223476e+00
80,80,47,-4.56374083e+00
80,80,48,-4.90718733e+00
80,80,49,nan
80,80,50,nan
80,80,51,nan
80,80,52,nan
80,80,53,nan
80,80,54,nan
80,80,55,nan
80,80,56,nan
80,80,57,nan
80,80,58,nan
80,80,59,nan
80,80,60,nan
80,80,61,nan
80,80,62,nan
80,80,63,nan
80,80,64,nan
80,80,65,nan
80,80,66,nan
80,80,67,nan
80,80,68,nan
80,80,69,nan
80,80,70,nan
80,80,71,nan
80,80,72,nan
80,80,73,nan
80,80,74,nan
80,80,75,nan
80,80,76,nan
80,80,77,nan
80,80,78,nan
80,80,79,nan
80,80,80,nan
80,80,81,nan
80,80,82,nan
80,80,83,nan
80,80,84,nan
80,80,85,nan
80,80,86,nan
80,80,87,nan
80,80,88,nan
80,80,89,nan
80,80,90,nan
80,80,91,nan
80,80,92,nan
80,80,93,nan
80,80,94,nan
80,80,95,nan
80,80,96,nan
80,80,97,nan
80,80,98,nan
80,80,99,nan
80,81,0,nan
80,81,1,-5.96513838e+00
80,81,2,-4.54655451e+00
80,81,3,-4.29161385e+00
80,81,4,-4.15581229e+00
80,81,5,-4.06310454e+00
80,81,6,-3.99499287e+00
80,81,7,-3.95137418e+00
80,81,8,-3.93172840e+00
80,81,9,-3.92793700e+00
80,81,10,-3.93116263e+00
80,81,11,-3.94131984e+00
80,81,12,-3.96065956e+00
80,81,13,-3.98404680e+00
80,81,14,-3.99937070e+00
80,81,15,-4.00105209e+00
80,81,16,-3.99537688e+00
80,81,17,-3.98419537e+00
80,81,18,-3.96843965e+00
80,81,19,-3.95131882e+00
80,81,20,-3.93790443e+00
80,81,21,-3.93224124e+00
80,81,22,-3.93767065e+00
80,81,23,-3.95659926e+00
80,81,24,-3.98320700e+00
80,81,25,-4.00302534e+00
80,81,26,-4.00809321e+00
80,81,27,-4.00254039e+00
80,81,28,-3.99188782e+00
80,81,29,-3.98427511e+00
80,81,30,-3.98295299e+00
80,81,31,-3.98743697e+00
80,81,32,-3.99830244e+00
80,81,33,-4.01227375e+00
80,81,34,-4.01981595e+00
80,81,35,-4.01903004e+00
80,81,36,-4.01314508e+00
80,81,37,-4.00812288e+00
80,81,38,-4.01114697e+00
80,81,39,-4.03362833e+00
80,81,40,-4.08920988e+00
80,81,41,-4.17802302e+00
80,81,42,-4.28896255e+00
80,81,43,-4.38454877e+00
80,81,44,-4.42820107e+00
80,81,45,-4.43877810e+00
80,81,46,-4.46436983e+00
80,81,47,-4.56705377e+00
80,81,48,-4.90396436e+00
80,81,49,nan
80,81,50,nan
80,81,51,nan
80,81,52,nan
80,81,53,nan
80,81,54,nan
80,81,55,nan
80,81,56,nan
80,81,57,nan
80,81,58,nan
80,81,59,nan
80,81,60,nan
80,81,61,nan
80,81,62,nan
80,81,63,nan
80,81,64,nan
80,81,65,nan
80,81,66,nan
80,81,67,nan
80,81,68,nan
80,81,69,nan
80,81,70,nan
80,81,71,nan
80,81,72,nan
80,81,73,nan
80,81,74,nan
80,81,75,nan
80,81,76,nan
80,81,77,nan
80,81,78,nan
80,81,79,nan
80,81,80,nan
80,81,81,nan
80,81,82,nan
80,81,83,nan
80,81,84,nan
80,81,85,nan
80,81,86,nan
80,81,87,nan
80,81,88,nan
80,81,89,nan
80,81,90,nan
80,81,91,nan
80,81,92,nan
80,81,93,nan
80,81,94,nan
80,81,95,nan
80,81,96,nan
80,81,97,nan
80,81,98,nan
80,81,99,nan
80,82,0,nan
80,82,1,-5.93078416e+00
80,82,2,-4.55827308e+00
80,82,3,-4.30901153e+00
80,82,4,-4.17605513e+00
80,82,5,-4.08302784e+00
80,82,6,-4.01297453e+00
80,82,7,-3.96531470e+00
80,82,8,-3.94047681e+00
80,82,9,-3.93287000e+00
80,82,10,-3.93439414e+00
80,82,11,-3.94302288e+00
80,82,12,-3.95905014e+00
80,82,13,-3.97703743e+00
80,82,14,-3.98717233e+00
80,82,15,-3.98783983e+00
80,82,16,-3.98364927e+00
80,82,17,-3.97467993e+00
80,82,18,-3.95980337e+00
80,82,19,-3.94462175e+00
80,82,20,-3.93429764e+00
80,82,21,-3.93136775e+00
80,82,22,-3.93918886e+00
80,82,23,-3.96032892e+00
80,82,24,-3.98815420e+00
80,82,25,-4.00750028e+00
80,82,26,-4.01162011e+00
80,82,27,-4.00451630e+00
80,82,28,-3.99212847e+00
80,82,29,-3.98411253e+00
80,82,30,-3.98368393e+00
80,82,31,-3.98951347e+00
80,82,32,-4.00202529e+00
80,82,33,-4.01308627e+00
80,82,34,-4.01599233e+00
80,82,35,-4.01212813e+00
80,82,36,-4.00687232e+00
80,82,37,-4.00599722e+00
80,82,38,-4.01958066e+00
80,82,39,-4.05777114e+00
80,82,40,-4.12399237e+00
80,82,41,-4.21551199e+00
80,82,42,-4.31944079e+00
80,82,43,-4.39866573e+00
80,82,44,-4.42929493e+00
80,82,45,-4.43732970e+00
80,82,46,-4.46282978e+00
80,82,47,-4.56233346e+00
80,82,48,-4.87334636e+00
80,82,49,nan
80,82,50,nan
80,82,51,nan
80,82,52,nan
80,82,53,nan
80,82,54,nan
80,82,55,nan
80,82,56,nan
80,82,57,nan
80,82,58,nan
80,82,59,nan
80,82,60,nan
80,82,61,nan
80,82,62,nan
80,82,63,nan
80,82,64,nan
80,82,65,nan
80,82,66,nan
80,82,67,nan
80,82,68,nan
80,82,69,nan
80,82,70,nan
80,82,71,nan
80,82,72,nan
80,82,73,nan
80,82,74,nan
80,82,75,nan
80,82,76,nan
80,82,77,nan
80,82,78,nan
80,82,79,nan
80,82,80,nan
80,82,81,nan
80,82,82,nan
80,82,83,nan
80,82,84,nan
80,82,85,nan
80,82,86,nan
80,82,87,nan
80,82,88,nan
80,82,89,nan
80,82,90,nan
80,82,91,nan
80,82,92,nan
80,82,93,nan
80,82,94,nan
80,82,95,nan
80,82,96,nan
80,82,97,nan
80,82,98,nan
80,82,99,nan
80,83,0,nan
80,83,1,-6.07513262e+00
80,83,2,-4.58293725e+00
80,83,3,-4.32803516e+00
80,83,4,-4.19083412e+00
80,83,5,-4.09666069e+00
80,83,6,-4.02576529e+00
80,83,7,-3.97528349e+00
80,83,8,-3.94633561e+00
80,83,9,-3.93619443e+00
80,83,10,-3.93687273e+00
80,83,11,-3.94390192e+00
80,83,12,-3.95629175e+00
80,83,13,-3.96925523e+00
80,83,14,-3.97663197e+00
80,83,15,-3.97751651e+00
80,83,16,-3.97517582e+00
80,83,17,-3.96820055e+00
80,83,18,-3.95558290e+00
80,83,19,-3.94247556e+00
80,83,20,-3.93448858e+00
80,83,21,-3.93336205e+00
80,83,22,-3.94308232e+00
80,83,23,-3.96577610e+00
80,83,24,-3.99249375e+00
80,83,25,-4.00926698e+00
80,83,26,-4.01179143e+00
80,83,27,-4.00421900e+00
80,83,28,-3.99222277e+00
80,83,29,-3.98526725e+00
80,83,30,-3.98623483e+00
80,83,31,-3.99452353e+00
80,83,32,-4.00659769e+00
80,83,33,-4.01355867e+00
80,83,34,-4.01273614e+00
80,83,35,-4.00644886e+00
80,83,36,-4.00122571e+00
80,83,37,-4.00446679e+00
80,83,38,-4.02760890e+00
80,83,39,-4.07778990e+00
80,83,40,-4.15319041e+00
80,83,41,-4.24950346e+00
80,83,42,-4.34707618e+00
80,83,43,-4.40821232e+00
80,83,44,-4.42686723e+00
80,83,45,-4.43188608e+00
80,83,46,-4.45354371e+00
80,83,47,-4.53966996e+00
80,83,48,-4.80173897e+00
80,83,49,nan
80,83,50,nan
80,83,51,nan
80,83,52,nan
80,83,53,nan
80,83,54,nan
80,83,55,nan
80,83,56,nan
80,83,57,nan
80,83,58,nan
80,83,59,nan
80,83,60,nan
80,83,61,nan
80,83,62,nan
80,83,63,nan
80,83,64,nan
80,83,65,nan
80,83,66,nan
80,83,67,nan
80,83,68,nan
80,83,69,nan
80,83,70,nan
80,83,71,nan
80,83,72,nan
80,83,73,nan
80,83,74,nan
80,83,75,nan
80,83,76,nan
80,83,77,nan
80,83,78,nan
80,83,79,nan
80,83,80,nan
80,83,81,nan
80,83,82,nan
80,83,83,nan
80,83,84,nan
80,83,85,nan
80,83,86,nan
80,83,87,nan
80,83,88,nan
80,83,89,nan
80,83,90,nan
80,83,91,nan
80,83,92,nan
80,83,93,nan
80,83,94,nan
80,83,95,nan
80,83,96,nan
80,83,97,nan
80,83,98,nan
80,83,99,nan
80,84,0,nan
80,84,1,-6.21079058e+00
80,84,2,-4.60997674e+00
80,84,3,-4.34634649e+00
80,84,4,-4.20268317e+00
80,84,5,-4.10550677e+00
80,84,6,-4.03349071e+00
80,84,7,-3.98225055e+00
80,84,8,-3.95112116e+00
80,84,9,-3.93923973e+00
80,84,10,-3.93954031e+00
80,84,11,-3.94504036e+00
80,84,12,-3.95425567e+00
80,84,13,-3.96286981e+00
80,84,14,-3.96844547e+00
80,84,15,-3.97001281e+00
80,84,16,-3.96931621e+00
80,84,17,-3.96453927e+00
80,84,18,-3.95470302e+00
80,84,19,-3.94354329e+00
80,84,20,-3.93720717e+00
80,84,21,-3.93745015e+00
80,84,22,-3.94863147e+00
80,84,23,-3.97170493e+00
80,84,24,-3.99562436e+00
80,84,25,-4.00933234e+00
80,84,26,-4.01056854e+00
80,84,27,-4.00381526e+00
80,84,28,-3.99406012e+00
80,84,29,-3.98997426e+00
80,84,30,-3.99332314e+00
80,84,31,-4.00216460e+00
80,84,32,-4.01059844e+00
80,84,33,-4.01331825e+00
80,84,34,-4.00950463e+00
80,84,35,-4.00165529e+00
80,84,36,-3.99689850e+00
80,84,37,-4.00437936e+00
80,84,38,-4.03461892e+00
80,84,39,-4.09209081e+00
80,84,40,-4.17464843e+00
80,84,41,-4.27504818e+00
80,84,42,-4.36562454e+00
80,84,43,-4.41084737e+00
80,84,44,-4.41951206e+00
80,84,45,-4.41870102e+00
80,84,46,-4.43160345e+00
80,84,47,-4.49926262e+00
80,84,48,-4.71225845e+00
80,84,49,-5.88269091e+00
80,84,50,nan
80,84,51,nan
80,84,52,nan
80,84,53,nan
80,84,54,nan
80,84,55,nan
80,84,56,nan
80,84,57,nan
80,84,58,nan
80,84,59,nan
80,84,60,nan
80,84,61,nan
80,84,62,nan
80,84,63,nan
80,84,64,nan
80,84,65,nan
80,84,66,nan
80,84,67,nan
80,84,68,nan
80,84,69,nan
80,84,70,nan
80,84,71,nan
80,84,72,nan
80,84,73,nan
80,84,74,nan
80,84,75,nan
80,84,76,nan
80,84,77,nan
80,84,78,nan
80,84,79,nan
80,84,80,nan
80,84,81,nan
80,84,82,nan
80,84,83,nan
80,84,84,nan
80,84,85,nan
80,84,86,nan
80,84,87,nan
80,84,88,nan
80,84,89,nan
80,84,90,nan
80,84,91,nan
80,84,92,nan
80,84,93,nan
80,84,94,nan
80,84,95,nan
80,84,96,nan
80,84,97,nan
80,84,98,nan
80,84,99,nan
80,85,0,nan
80,85,1,-5.93960167e+00
80,85,2,-4.62163593e+00
80,85,3,-4.35790774e+00
80,85,4,-4.21118443e+00
80,85,5,-4.11103685e+00
80,85,6,-4.03780197e+00
80,85,7,-3.98600447e+00
80,85,8,-3.95463725e+00
80,85,9,-3.94253684e+00
80,85,10,-3.94256800e+00
80,85,11,-3.94700000e+00
80,85,12,-3.95369620e+00
80,85,13,-3.95955094e+00
80,85,14,-3.96308192e+00
80,85,15,-3.96467103e+00
80,85,16,-3.96490173e+00
80,85,17,-3.96219276e+00
80,85,18,-3.95487071e+00
80,85,19,-3.94563508e+00
80,85,20,-3.94088505e+00
80,85,21,-3.94246786e+00
80,85,22,-3.95410743e+00
80,85,23,-3.97508924e+00
80,85,24,-3.99736828e+00
80,85,25,-4.01033301e+00
80,85,26,-4.01122038e+00
80,85,27,-4.00630790e+00
80,85,28,-4.00073981e+00
80,85,29,-4.00005576e+00
80,85,30,-4.00419729e+00
80,85,31,-4.01007060e+00
80,85,32,-4.01381215e+00
80,85,33,-4.01254583e+00
80,85,34,-4.00539599e+00
80,85,35,-3.99662586e+00
80,85,36,-3.99373785e+00
80,85,37,-4.00471444e+00
80,85,38,-4.03987357e+00
80,85,39,-4.10219014e+00
80,85,40,-4.18883527e+00
80,85,41,-4.28867363e+00
80,85,42,-4.37184085e+00
80,85,43,-4.40609781e+00
80,85,44,-4.40408449e+00
80,85,45,-4.39608111e+00
80,85,46,-4.39964553e+00
80,85,47,-4.45704069e+00
80,85,48,-4.64665198e+00
80,85,49,-5.34148001e+00
80,85,50,nan
80,85,51,nan
80,85,52,nan
80,85,53,nan
80,85,54,nan
80,85,55,nan
80,85,56,nan
80,85,57,nan
80,85,58,nan
80,85,59,nan
80,85,60,nan
80,85,61,nan
80,85,62,nan
80,85,63,nan
80,85,64,nan
80,85,65,nan
80,85,66,nan
80,85,67,nan
80,85,68,nan
80,85,69,nan
80,85,70,nan
80,85,71,nan
80,85,72,nan
80,85,73,nan
80,85,74,nan
80,85,75,nan
80,85,76,nan
80,85,77,nan
80,85,78,nan
80,85,79,nan
80,85,80,nan
80,85,81,nan
80,85,82,nan
80,85,83,nan
80,85,84,nan
80,85,85,nan
80,85,86,nan
80,85,87,nan
80,85,88,nan
80,85,89,nan
80,85,90,nan
80,85,91,nan
80,85,92,nan
80,85,93,nan
80,85,94,nan
80,85,95,nan
80,85,96,nan
80,85,97,nan
80,85,98,nan
80,85,99,nan
80,86,0,nan
80,86,1,-5.57096478e+00
80,86,2,-4.61545034e+00
80,86,3,-4.36060490e+00
80,86,4,-4.21490635e+00
80,86,5,-4.11369122e+00
80,86,6,-4.03988436e+00
80,86,7,-3.98824375e+00
80,86,8,-3.95709516e+00
80,86,9,-3.94545495e+00
80,86,10,-3.94597511e+00
80,86,11,-3.95014178e+00
80,86,12,-3.95454737e+00
80,86,13,-3.95784683e+00
80,86,14,-3.96008147e+00
80,86,15,-3.96115328e+00
80,86,16,-3.96160582e+00
80,86,17,-3.95996157e+00
80,86,18,-3.95382427e+00
80,86,19,-3.94693973e+00
80,86,20,-3.94346144e+00
80,86,21,-3.94525292e+00
80,86,22,-3.95642164e+00
80,86,23,-3.97678299e+00
80,86,24,-3.99948404e+00
80,86,25,-4.01394639e+00
80,86,26,-4.01735247e+00
80,86,27,-4.01575611e+00
80,86,28,-4.01373398e+00
80,86,29,-4.01413994e+00
80,86,30,-4.01658445e+00
80,86,31,-4.01758292e+00
80,86,32,-4.01591621e+00
80,86,33,-4.00991352e+00
80,86,34,-4.00023855e+00
80,86,35,-3.99254788e+00
80,86,36,-3.99162261e+00
80,86,37,-4.00526803e+00
80,86,38,-4.04468798e+00
80,86,39,-4.10959072e+00
80,86,40,-4.19517293e+00
80,86,41,-4.29159350e+00
80,86,42,-4.36774219e+00
80,86,43,-4.39099282e+00
80,86,44,-4.37978221e+00
80,86,45,-4.36771181e+00
80,86,46,-4.37044723e+00
80,86,47,-4.43044650e+00
80,86,48,-4.61719845e+00
80,86,49,-5.21237108e+00
80,86,50,nan
80,86,51,nan
80,86,52,nan
80,86,53,nan
80,86,54,nan
80,86,55,nan
80,86,56,nan
80,86,57,nan
80,86,58,nan
80,86,59,nan
80,86,60,nan
80,86,61,nan
80,86,62,nan
80,86,63,nan
80,86,64,nan
80,86,65,nan
80,86,66,nan
80,86,67,nan
80,86,68,nan
80,86,69,nan
80,86,70,nan
80,86,71,nan
80,86,72,nan
80,86,73,nan
80,86,74,nan
80,86,75,nan
80,86,76,nan
80,86,77,nan
80,86,78,nan
80,86,79,nan
80,86,80,nan
80,86,81,nan
80,86,82,nan
80,86,83,nan
80,86,84,nan
80,86,85,nan
80,86,86,nan
80,86,87,nan
80,86,88,nan
80,86,89,nan
80,86,90,nan
80,86,91,nan
80,86,92,nan
80,86,93,nan
80,86,94,nan
80,86,95,nan
80,86,96,nan
80,86,97,nan
80,86,98,nan
80,86,99,nan
80,87,0,nan
80,87,1,-5.31085624e+00
80,87,2,-4.60101722e+00
80,87,3,-4.35839758e+00
80,87,4,-4.21515882e+00
80,87,5,-4.11454464e+00
80,87,6,-4.04142809e+00
80,87,7,-3.98982855e+00
80,87,8,-3.95882803e+00
80,87,9,-3.94774499e+00
80,87,10,-3.94852792e+00
80,87,11,-3.95249082e+00
80,87,12,-3.95638501e+00
80,87,13,-3.95778230e+00
80,87,14,-3.95768921e+00
80,87,15,-3.95766887e+00
80,87,16,-3.95704386e+00
80,87,17,-3.95472389e+00
80,87,18,-3.95092837e+00
80,87,19,-3.94718909e+00
80,87,20,-3.94501142e+00
80,87,21,-3.94702568e+00
