x,y,z,Fx
71,90,92,5.96863125e+01
71,90,93,nan
71,90,94,5.85472866e+01
71,90,95,nan
71,90,96,5.78607633e+01
71,90,97,5.84639778e+01
71,90,98,nan
71,90,99,5.97615802e+01
71,91,0,nan
71,91,1,nan
71,91,2,nan
71,91,3,5.97229896e+01
71,91,4,nan
71,91,5,nan
71,91,6,nan
71,91,7,nan
71,91,8,nan
71,91,9,nan
71,91,10,5.99003418e+01
71,91,11,6.15875986e+01
71,91,12,5.91156627e+01
71,91,13,nan
71,91,14,nan
71,91,15,nan
71,91,16,nan
71,91,17,nan
71,91,18,5.47685741e+01
71,91,19,5.78289464e+01
71,91,20,nan
71,91,21,nan
71,91,22,nan
71,91,23,nan
71,91,24,5.86465060e+01
71,91,25,5.74920005e+01
71,91,26,nan
71,91,27,nan
71,91,28,5.89445432e+01
71,91,29,6.07376312e+01
71,91,30,6.16260895e+01
71,91,31,5.97958894e+01
71,91,32,5.82098239e+01
71,91,33,nan
71,91,34,6.01333951e+01
71,91,35,5.73797324e+01
71,91,36,6.16111941e+01
71,91,37,6.06607978e+01
71,91,38,6.23800720e+01
71,91,39,nan
71,91,40,nan
71,91,41,nan
71,91,42,nan
71,91,43,nan
71,91,44,nan
71,91,45,nan
71,91,46,nan
71,91,47,nan
71,91,48,5.94458903e+01
71,91,49,nan
71,91,50,nan
71,91,51,nan
71,91,52,nan
71,91,53,5.63673464e+01
71,91,54,nan
71,91,55,nan
71,91,56,6.52166528e+01
71,91,57,5.99249841e+01
71,91,58,nan
71,91,59,nan
71,91,60,nan
71,91,61,6.14670853e+01
71,91,62,nan
71,91,63,nan
71,91,64,nan
71,91,65,nan
71,91,66,nan
71,91,67,nan
71,91,68,nan
71,91,69,nan
71,91,70,nan
71,91,71,nan
71,91,72,6.01441296e+01
71,91,73,5.70232966e+01
71,91,74,5.94539772e+01
71,91,75,6.06624470e+01
71,91,76,5.53267784e+01
71,91,77,5.79862310e+01
71,91,78,6.45161763e+01
71,91,79,6.55601319e+01
71,91,80,6.20040084e+01
71,91,81,nan
71,91,82,6.41725103e+01
71,91,83,nan
71,91,84,nan
71,91,85,nan
71,91,86,nan
71,91,87,nan
71,91,88,nan
71,91,89,5.75393393e+01
71,91,90,nan
71,91,91,nan
71,91,92,nan
71,91,93,nan
71,91,94,nan
71,91,95,nan
71,91,96,nan
71,91,97,nan
71,91,98,5.95453078e+01
71,91,99,nan
71,92,0,nan
71,92,1,nan
71,92,2,nan
71,92,3,nan
71,92,4,6.03125192e+01
71,92,5,nan
71,92,6,6.08641020e+01
71,92,7,5.92528585e+01
71,92,8,6.10838759e+01
71,92,9,nan
71,92,10,5.69971879e+01
71,92,11,6.09826497e+01
71,92,12,5.60739893e+01
71,92,13,nan
71,92,14,nan
71,92,15,6.04768345e+01
71,92,16,5.73080438e+01
71,92,17,nan
71,92,18,nan
71,92,19,nan
71,92,20,6.03418029e+01
71,92,21,6.04288570e+01
71,92,22,nan
71,92,23,nan
71,92,24,nan
71,92,25,5.74064174e+01
71,92,26,5.87596373e+01
71,92,27,5.64250871e+01
71,92,28,5.66019619e+01
71,92,29,6.13622195e+01
71,92,30,6.36208423e+01
71,92,31,nan
71,92,32,nan
71,92,33,nan
71,92,34,nan
71,92,35,nan
71,92,36,nan
71,92,37,6.17743346e+01
71,92,38,6.39587631e+01
71,92,39,nan
71,92,40,nan
71,92,41,nan
71,92,42,nan
71,92,43,nan
71,92,44,nan
71,92,45,nan
71,92,46,nan
71,92,47,nan
71,92,48,5.53178870e+01
71,92,49,5.75597074e+01
71,92,50,nan
71,92,51,nan
71,92,52,nan
71,92,53,nan
71,92,54,5.75600671e+01
71,92,55,nan
71,92,56,5.91465425e+01
71,92,57,5.86101972e+01
71,92,58,nan
71,92,59,6.20317803e+01
71,92,60,5.71520151e+01
71,92,61,5.94433532e+01
71,92,62,6.12076497e+01
71,92,63,nan
71,92,64,nan
71,92,65,5.70658960e+01
71,92,66,nan
71,92,67,nan
71,92,68,nan
71,92,69,nan
71,92,70,nan
71,92,71,nan
71,92,72,6.13529632e+01
71,92,73,5.88099317e+01
71,92,74,6.05080099e+01
71,92,75,nan
71,92,76,6.04235572e+01
71,92,77,6.17262192e+01
71,92,78,5.50032242e+01
71,92,79,6.34634877e+01
71,92,80,nan
71,92,81,nan
71,92,82,6.01476825e+01
71,92,83,nan
71,92,84,nan
71,92,85,5.76856115e+01
71,92,86,nan
71,92,87,5.63888228e+01
71,92,88,5.93277743e+01
71,92,89,nan
71,92,90,nan
71,92,91,nan
71,92,92,nan
71,92,93,nan
71,92,94,nan
71,92,95,nan
71,92,96,nan
71,92,97,6.06953347e+01
71,92,98,6.47314583e+01
71,92,99,6.30390140e+01
71,93,0,nan
71,93,1,nan
71,93,2,nan
71,93,3,nan
71,93,4,nan
71,93,5,5.74244082e+01
71,93,6,5.79765057e+01
71,93,7,6.10444272e+01
71,93,8,nan
71,93,9,6.06627873e+01
71,93,10,6.13718218e+01
71,93,11,5.86979770e+01
71,93,12,5.92142639e+01
71,93,13,nan
71,93,14,5.99401964e+01
71,93,15,6.45460424e+01
71,93,16,6.31539949e+01
71,93,17,nan
71,93,18,nan
71,93,19,5.82699345e+01
71,93,20,6.01236066e+01
71,93,21,nan
71,93,22,nan
71,93,23,nan
71,93,24,nan
71,93,25,5.95721457e+01
71,93,26,nan
71,93,27,5.80592785e+01
71,93,28,5.75364625e+01
71,93,29,5.81408657e+01
71,93,30,5.97964876e+01
71,93,31,5.80024444e+01
71,93,32,6.15069302e+01
71,93,33,nan
71,93,34,nan
71,93,35,nan
71,93,36,nan
71,93,37,6.00055537e+01
71,93,38,nan
71,93,39,nan
71,93,40,nan
71,93,41,nan
71,93,42,nan
71,93,43,nan
71,93,44,nan
71,93,45,nan
71,93,46,5.83947698e+01
71,93,47,nan
71,93,48,5.80137061e+01
71,93,49,5.79302132e+01
71,93,50,5.88104063e+01
71,93,51,6.08645694e+01
71,93,52,nan
71,93,53,nan
71,93,54,nan
71,93,55,nan
71,93,56,6.16363926e+01
71,93,57,6.16909343e+01
71,93,58,5.81538484e+01
71,93,59,6.12435823e+01
71,93,60,nan
71,93,61,6.08754367e+01
71,93,62,5.79878516e+01
71,93,63,nan
71,93,64,nan
71,93,65,nan
71,93,66,nan
71,93,67,nan
71,93,68,nan
71,93,69,6.10698432e+01
71,93,70,nan
71,93,71,nan
71,93,72,nan
71,93,73,nan
71,93,74,6.06564373e+01
71,93,75,5.91907120e+01
71,93,76,5.93227225e+01
71,93,77,5.86945002e+01
71,93,78,nan
71,93,79,6.38398914e+01
71,93,80,nan
71,93,81,nan
71,93,82,nan
71,93,83,nan
71,93,84,nan
71,93,85,nan
71,93,86,6.05410040e+01
71,93,87,nan
71,93,88,nan
71,93,89,nan
71,93,90,nan
71,93,91,nan
71,93,92,nan
71,93,93,5.96225761e+01
71,93,94,5.85846393e+01
71,93,95,6.12763689e+01
71,93,96,6.05247377e+01
71,93,97,6.44430253e+01
71,93,98,6.33827901e+01
71,93,99,nan
71,94,0,nan
71,94,1,nan
71,94,2,nan
71,94,3,nan
71,94,4,nan
71,94,5,6.03616450e+01
71,94,6,5.73397383e+01
71,94,7,6.06223679e+01
71,94,8,nan
71,94,9,6.07086270e+01
71,94,10,6.18394495e+01
71,94,11,nan
71,94,12,6.15686213e+01
71,94,13,5.87787966e+01
71,94,14,6.10859644e+01
71,94,15,6.24776045e+01
71,94,16,5.81359038e+01
71,94,17,nan
71,94,18,nan
71,94,19,nan
71,94,20,nan
71,94,21,nan
71,94,22,nan
71,94,23,nan
71,94,24,nan
71,94,25,nan
71,94,26,nan
71,94,27,nan
71,94,28,5.83407433e+01
71,94,29,nan
71,94,30,nan
71,94,31,nan
71,94,32,nan
71,94,33,nan
71,94,34,nan
71,94,35,nan
71,94,36,nan
71,94,37,5.70028754e+01
71,94,38,nan
71,94,39,nan
71,94,40,nan
71,94,41,nan
71,94,42,5.96321091e+01
71,94,43,nan
71,94,44,nan
71,94,45,nan
71,94,46,5.82358939e+01
71,94,47,5.95004544e+01
71,94,48,5.88818356e+01
71,94,49,6.07725287e+01
71,94,50,5.97002142e+01
71,94,51,6.01088595e+01
71,94,52,5.72725618e+01
71,94,53,5.59429030e+01
71,94,54,nan
71,94,55,5.59625668e+01
71,94,56,5.54919591e+01
71,94,57,6.13907452e+01
71,94,58,6.05025342e+01
71,94,59,nan
71,94,60,nan
71,94,61,5.70071907e+01
71,94,62,nan
71,94,63,nan
71,94,64,nan
71,94,65,nan
71,94,66,6.22864035e+01
71,94,67,6.05373338e+01
71,94,68,5.79391569e+01
71,94,69,5.77708971e+01
71,94,70,5.68367960e+01
71,94,71,6.00680743e+01
71,94,72,nan
71,94,73,nan
71,94,74,5.72135575e+01
71,94,75,nan
71,94,76,6.22125427e+01
71,94,77,5.81936753e+01
71,94,78,nan
71,94,79,nan
71,94,80,5.61455861e+01
71,94,81,5.96957332e+01
71,94,82,6.31356405e+01
71,94,83,nan
71,94,84,nan
71,94,85,nan
71,94,86,5.95038313e+01
71,94,87,5.94173269e+01
71,94,88,6.08042491e+01
71,94,89,nan
71,94,90,nan
71,94,91,nan
71,94,92,nan
71,94,93,6.22785464e+01
71,94,94,6.12571326e+01
71,94,95,6.04507904e+01
71,94,96,5.88379857e+01
71,94,97,6.44974476e+01
71,94,98,5.82401490e+01
71,94,99,nan
71,95,0,nan
71,95,1,nan
71,95,2,nan
71,95,3,6.32738058e+01
71,95,4,6.23191440e+01
71,95,5,6.39120788e+01
71,95,6,6.17139698e+01
71,95,7,nan
71,95,8,nan
71,95,9,5.92623044e+01
71,95,10,nan
71,95,11,nan
71,95,12,nan
71,95,13,6.13242089e+01
71,95,14,5.80355745e+01
71,95,15,5.73312553e+01
71,95,16,nan
71,95,17,nan
71,95,18,nan
71,95,19,nan
71,95,20,nan
71,95,21,nan
71,95,22,nan
71,95,23,nan
71,95,24,5.70020166e+01
71,95,25,5.60334008e+01
71,95,26,nan
71,95,27,5.70510433e+01
71,95,28,nan
71,95,29,nan
71,95,30,nan
71,95,31,nan
71,95,32,nan
71,95,33,nan
71,95,34,nan
71,95,35,nan
71,95,36,5.94449838e+01
71,95,37,5.85856514e+01
71,95,38,nan
71,95,39,nan
71,95,40,nan
71,95,41,5.86238401e+01
71,95,42,6.04807050e+01
71,95,43,nan
71,95,44,nan
71,95,45,nan
71,95,46,6.15662183e+01
71,95,47,6.26690233e+01
71,95,48,nan
71,95,49,nan
71,95,50,nan
71,95,51,nan
71,95,52,nan
71,95,53,nan
71,95,54,5.50508238e+01
71,95,55,5.62282500e+01
71,95,56,6.03113893e+01
71,95,57,6.18956221e+01
71,95,58,6.07708682e+01
71,95,59,nan
71,95,60,nan
71,95,61,nan
71,95,62,nan
71,95,63,nan
71,95,64,nan
71,95,65,nan
71,95,66,nan
71,95,67,5.90955733e+01
71,95,68,6.32056069e+01
71,95,69,6.26866095e+01
71,95,70,6.02034529e+01
71,95,71,6.55537677e+01
71,95,72,6.46028578e+01
71,95,73,nan
71,95,74,nan
71,95,75,nan
71,95,76,nan
71,95,77,6.17423535e+01
71,95,78,5.75699443e+01
71,95,79,6.10631201e+01
71,95,80,nan
71,95,81,6.00358412e+01
71,95,82,6.48791817e+01
71,95,83,6.20391763e+01
71,95,84,nan
71,95,85,nan
71,95,86,6.17052634e+01
71,95,87,5.96644743e+01
71,95,88,6.12920896e+01
71,95,89,nan
71,95,90,nan
71,95,91,nan
71,95,92,nan
71,95,93,5.99706226e+01
71,95,94,5.99050908e+01
71,95,95,5.92376383e+01
71,95,96,5.82391524e+01
71,95,97,6.20389502e+01
71,95,98,5.81958072e+01
71,95,99,nan
71,96,0,nan
71,96,1,5.91623238e+01
71,96,2,6.27652076e+01
71,96,3,6.12850683e+01
71,96,4,6.27993190e+01
71,96,5,6.29331406e+01
71,96,6,nan
71,96,7,nan
71,96,8,nan
71,96,9,5.84667230e+01
71,96,10,6.15067705e+01
71,96,11,nan
71,96,12,nan
71,96,13,5.78132945e+01
71,96,14,5.93316386e+01
71,96,15,6.20832043e+01
71,96,16,nan
71,96,17,nan
71,96,18,nan
71,96,19,nan
71,96,20,nan
71,96,21,nan
71,96,22,nan
71,96,23,5.93055123e+01
71,96,24,5.86556762e+01
71,96,25,nan
71,96,26,nan
71,96,27,nan
71,96,28,nan
71,96,29,nan
71,96,30,nan
71,96,31,nan
71,96,32,nan
71,96,33,nan
71,96,34,6.20346968e+01
71,96,35,nan
71,96,36,6.14858747e+01
71,96,37,5.80347193e+01
71,96,38,nan
71,96,39,nan
71,96,40,6.21048537e+01
71,96,41,6.06607320e+01
71,96,42,6.36281101e+01
71,96,43,5.78157917e+01
71,96,44,6.32360783e+01
71,96,45,nan
71,96,46,nan
71,96,47,5.95537716e+01
71,96,48,nan
71,96,49,nan
71,96,50,nan
71,96,51,6.44932411e+01
71,96,52,nan
71,96,53,6.04026066e+01
71,96,54,5.69721329e+01
71,96,55,nan
71,96,56,6.06434139e+01
71,96,57,5.82807553e+01
71,96,58,6.19653758e+01
71,96,59,6.06584898e+01
71,96,60,nan
71,96,61,nan
71,96,62,nan
71,96,63,6.07910882e+01
71,96,64,6.21757951e+01
71,96,65,nan
71,96,66,5.92326660e+01
71,96,67,6.43628625e+01
71,96,68,6.32248093e+01
71,96,69,6.29817893e+01
71,96,70,5.67798877e+01
71,96,71,6.45916486e+01
71,96,72,5.96184934e+01
71,96,73,5.93670034e+01
71,96,74,5.66701896e+01
71,96,75,nan
71,96,76,6.22442410e+01
71,96,77,nan
71,96,78,6.35453182e+01
71,96,79,6.27311561e+01
71,96,80,5.98474696e+01
71,96,81,nan
71,96,82,6.19491409e+01
71,96,83,nan
71,96,84,nan
71,96,85,5.49883447e+01
71,96,86,nan
71,96,87,6.06244801e+01
71,96,88,5.79139041e+01
71,96,89,6.07445402e+01
71,96,90,nan
71,96,91,nan
71,96,92,nan
71,96,93,5.76344676e+01
71,96,94,5.90885229e+01
71,96,95,5.79545790e+01
71,96,96,5.66621593e+01
71,96,97,5.94472834e+01
71,96,98,6.16919210e+01
71,96,99,nan
71,97,0,nan
71,97,1,nan
71,97,2,nan
71,97,3,6.30055672e+01
71,97,4,nan
71,97,5,nan
71,97,6,nan
71,97,7,nan
71,97,8,nan
71,97,9,6.11393523e+01
71,97,10,5.67647503e+01
71,97,11,nan
71,97,12,nan
71,97,13,nan
71,97,14,5.87488309e+01
71,97,15,nan
71,97,16,nan
71,97,17,nan
71,97,18,nan
71,97,19,nan
71,97,20,nan
71,97,21,nan
71,97,22,nan
71,97,23,5.87075728e+01
71,97,24,5.75274818e+01
71,97,25,nan
71,97,26,nan
71,97,27,nan
71,97,28,nan
71,97,29,nan
71,97,30,nan
71,97,31,nan
71,97,32,nan
71,97,33,6.01458728e+01
71,97,34,6.34847303e+01
71,97,35,5.91474027e+01
71,97,36,6.35472091e+01
71,97,37,6.44570370e+01
71,97,38,5.90858622e+01
71,97,39,nan
71,97,40,5.46198297e+01
71,97,41,5.98150320e+01
71,97,42,nan
71,97,43,6.44626526e+01
71,97,44,6.15794711e+01
71,97,45,5.99443441e+01
71,97,46,6.05761619e+01
71,97,47,5.95747262e+01
71,97,48,5.86771203e+01
71,97,49,nan
71,97,50,nan
71,97,51,nan
71,97,52,nan
71,97,53,6.14682231e+01
71,97,54,nan
71,97,55,nan
71,97,56,6.15183949e+01
71,97,57,5.90510248e+01
71,97,58,6.18561138e+01
71,97,59,5.62115398e+01
71,97,60,nan
71,97,61,nan
71,97,62,5.77270178e+01
71,97,63,6.18063555e+01
71,97,64,6.13359348e+01
71,97,65,5.98179809e+01
71,97,66,nan
71,97,67,nan
71,97,68,6.40152013e+01
71,97,69,5.81478264e+01
71,97,70,nan
71,97,71,5.83857448e+01
71,97,72,nan
71,97,73,5.95235905e+01
71,97,74,6.12991492e+01
71,97,75,5.87139178e+01
71,97,76,nan
71,97,77,nan
71,97,78,nan
71,97,79,6.37887969e+01
71,97,80,nan
71,97,81,nan
71,97,82,6.15407125e+01
71,97,83,nan
71,97,84,6.34584155e+01
71,97,85,nan
71,97,86,nan
71,97,87,nan
71,97,88,5.85661635e+01
71,97,89,5.71686588e+01
71,97,90,5.94808764e+01
71,97,91,5.99789375e+01
71,97,92,6.04826424e+01
71,97,93,5.81341505e+01
71,97,94,nan
71,97,95,5.42987160e+01
71,97,96,5.55470230e+01
71,97,97,5.48579105e+01
71,97,98,nan
71,97,99,nan
71,98,0,nan
71,98,1,nan
71,98,2,nan
71,98,3,nan
71,98,4,nan
71,98,5,nan
71,98,6,5.80999098e+01
71,98,7,nan
71,98,8,nan
71,98,9,6.26732165e+01
71,98,10,nan
71,98,11,nan
71,98,12,6.44840337e+01
71,98,13,nan
71,98,14,nan
71,98,15,6.41217596e+01
71,98,16,nan
71,98,17,nan
71,98,18,nan
71,98,19,nan
71,98,20,nan
71,98,21,nan
71,98,22,nan
71,98,23,nan
71,98,24,5.66782718e+01
71,98,25,nan
71,98,26,nan
71,98,27,nan
71,98,28,nan
71,98,29,5.88395338e+01
71,98,30,6.14984157e+01
71,98,31,5.99654494e+01
71,98,32,5.66083692e+01
71,98,33,nan
71,98,34,6.39406877e+01
71,98,35,nan
71,98,36,6.36401100e+01
71,98,37,5.60308076e+01
71,98,38,5.50428872e+01
71,98,39,6.45922433e+01
71,98,40,nan
71,98,41,nan
71,98,42,6.32733324e+01
71,98,43,5.91922142e+01
71,98,44,nan
71,98,45,nan
71,98,46,nan
71,98,47,6.03817528e+01
71,98,48,5.96823741e+01
71,98,49,nan
71,98,50,5.92145439e+01
71,98,51,6.05228973e+01
71,98,52,5.43567751e+01
71,98,53,nan
71,98,54,nan
71,98,55,6.01786622e+01
71,98,56,6.11089824e+01
71,98,57,6.06287242e+01
71,98,58,nan
71,98,59,nan
71,98,60,nan
71,98,61,nan
71,98,62,6.08702256e+01
71,98,63,6.07465202e+01
71,98,64,5.94393313e+01
71,98,65,5.87500941e+01
71,98,66,nan
71,98,67,nan
71,98,68,5.79556743e+01
71,98,69,6.07979051e+01
71,98,70,5.99357328e+01
71,98,71,5.82312890e+01
71,98,72,nan
71,98,73,6.05531636e+01
71,98,74,5.94752905e+01
71,98,75,6.14706699e+01
71,98,76,nan
71,98,77,nan
71,98,78,nan
71,98,79,6.05997184e+01
71,98,80,nan
71,98,81,nan
71,98,82,nan
71,98,83,6.05610123e+01
71,98,84,6.16327828e+01
71,98,85,6.06242924e+01
71,98,86,nan
71,98,87,6.15544674e+01
71,98,88,6.25834058e+01
71,98,89,5.97363096e+01
71,98,90,nan
71,98,91,6.19651027e+01
71,98,92,5.78736711e+01
71,98,93,5.84703584e+01
71,98,94,nan
71,98,95,5.48786695e+01
71,98,96,5.86921552e+01
71,98,97,5.91057295e+01
71,98,98,nan
71,98,99,nan
71,99,0,nan
71,99,1,nan
71,99,2,nan
71,99,3,nan
71,99,4,nan
71,99,5,nan
71,99,6,nan
71,99,7,nan
71,99,8,nan
71,99,9,6.29449164e+01
71,99,10,nan
71,99,11,6.46078517e+01
71,99,12,6.36307408e+01
71,99,13,6.23603063e+01
71,99,14,nan
71,99,15,nan
71,99,16,nan
71,99,17,nan
71,99,18,nan
71,99,19,5.83205773e+01
71,99,20,5.85458209e+01
71,99,21,5.98024342e+01
71,99,22,6.02176509e+01
71,99,23,5.75074944e+01
71,99,24,5.60277978e+01
71,99,25,6.00689891e+01
71,99,26,nan
71,99,27,nan
71,99,28,6.00589502e+01
71,99,29,5.84806141e+01
71,99,30,5.99503355e+01
71,99,31,nan
71,99,32,nan
71,99,33,nan
71,99,34,6.36932210e+01
71,99,35,nan
71,99,36,nan
71,99,37,5.93361070e+01
71,99,38,6.37398829e+01
71,99,39,6.54056777e+01
71,99,40,6.44967859e+01
71,99,41,nan
71,99,42,nan
71,99,43,nan
71,99,44,nan
71,99,45,nan
71,99,46,nan
71,99,47,6.15661377e+01
71,99,48,6.05557956e+01
71,99,49,nan
71,99,50,nan
71,99,51,6.20788130e+01
71,99,52,5.95786103e+01
71,99,53,nan
71,99,54,6.41082656e+01
71,99,55,6.21435594e+01
71,99,56,6.06826919e+01
71,99,57,nan
71,99,58,nan
71,99,59,nan
71,99,60,nan
71,99,61,5.90973838e+01
71,99,62,nan
71,99,63,6.09540547e+01
71,99,64,5.71746834e+01
71,99,65,5.96648982e+01
71,99,66,nan
71,99,67,6.24035019e+01
71,99,68,6.07643161e+01
71,99,69,5.85289296e+01
71,99,70,6.07107744e+01
71,99,71,6.02235845e+01
71,99,72,nan
71,99,73,5.78805207e+01
71,99,74,6.14875357e+01
71,99,75,5.94930843e+01
71,99,76,6.42944795e+01
71,99,77,nan
71,99,78,nan
71,99,79,6.01425632e+01
71,99,80,6.04168365e+01
71,99,81,6.04045507e+01
71,99,82,5.99511049e+01
71,99,83,5.78276072e+01
71,99,84,6.06085269e+01
71,99,85,nan
71,99,86,nan
71,99,87,nan
71,99,88,nan
71,99,89,nan
71,99,90,6.17504979e+01
71,99,91,6.10157506e+01
71,99,92,6.01263132e+01
71,99,93,5.95723650e+01
71,99,94,6.07592082e+01
71,99,95,5.75270535e+01
71,99,96,nan
71,99,97,nan
71,99,98,nan
71,99,99,nan
72,0,0,5.84810497e+01
72,0,1,nan
72,0,2,nan
72,0,3,5.99732445e+01
72,0,4,6.21603817e+01
72,0,5,5.57171558e+01
72,0,6,6.09599511e+01
72,0,7,nan
72,0,8,nan
72,0,9,5.74880041e+01
72,0,10,nan
72,0,11,nan
72,0,12,nan
72,0,13,nan
72,0,14,nan
72,0,15,nan
72,0,16,nan
72,0,17,5.83732689e+01
72,0,18,5.94975277e+01
72,0,19,5.94669607e+01
72,0,20,nan
72,0,21,5.57390151e+01
72,0,22,5.80470263e+01
72,0,23,nan
72,0,24,nan
72,0,25,6.17303278e+01
72,0,26,6.35249105e+01
72,0,27,nan
72,0,28,5.96232089e+01
72,0,29,nan
72,0,30,5.66216784e+01
72,0,31,nan
72,0,32,nan
72,0,33,nan
72,0,34,nan
72,0,35,6.01978631e+01
72,0,36,6.17976693e+01
72,0,37,5.66535849e+01
72,0,38,nan
72,0,39,6.46161450e+01
72,0,40,nan
72,0,41,nan
72,0,42,5.94546235e+01
72,0,43,6.19794397e+01
72,0,44,5.95276755e+01
72,0,45,nan
72,0,46,nan
72,0,47,nan
72,0,48,nan
72,0,49,6.15517136e+01
72,0,50,5.69049315e+01
72,0,51,nan
72,0,52,6.02465499e+01
72,0,53,nan
72,0,54,5.81460386e+01
72,0,55,nan
72,0,56,5.89726726e+01
72,0,57,5.99916169e+01
72,0,58,6.21635497e+01
72,0,59,6.25489709e+01
72,0,60,nan
72,0,61,nan
72,0,62,nan
72,0,63,nan
72,0,64,nan
72,0,65,nan
72,0,66,nan
72,0,67,6.12675054e+01
72,0,68,6.33626532e+01
72,0,69,5.96203084e+01
72,0,70,nan
72,0,71,5.96996266e+01
72,0,72,5.80686558e+01
72,0,73,nan
72,0,74,nan
72,0,75,nan
72,0,76,nan
72,0,77,6.42818846e+01
72,0,78,5.75029055e+01
72,0,79,5.74733059e+01
72,0,80,5.97521681e+01
72,0,81,5.84262104e+01
72,0,82,nan
72,0,83,5.79228911e+01
72,0,84,6.00051744e+01
72,0,85,nan
72,0,86,nan
72,0,87,6.32014617e+01
72,0,88,nan
72,0,89,nan
72,0,90,5.94125343e+01
72,0,91,6.42782718e+01
72,0,92,6.02931090e+01
72,0,93,5.78318078e+01
72,0,94,6.06736748e+01
72,0,95,6.01190292e+01
72,0,96,nan
72,0,97,nan
72,0,98,nan
72,0,99,nan
72,1,0,5.94337643e+01
72,1,1,5.96198155e+01
72,1,2,5.99459049e+01
72,1,3,5.86125781e+01
72,1,4,5.80597786e+01
72,1,5,6.28764668e+01
72,1,6,6.02332135e+01
72,1,7,nan
72,1,8,nan
72,1,9,nan
72,1,10,nan
72,1,11,nan
72,1,12,nan
72,1,13,6.23504720e+01
72,1,14,nan
72,1,15,nan
72,1,16,5.66818852e+01
72,1,17,5.84929371e+01
72,1,18,6.12794851e+01
72,1,19,5.93290337e+01
72,1,20,nan
72,1,21,nan
72,1,22,nan
72,1,23,6.27369629e+01
72,1,24,6.15082193e+01
72,1,25,6.27212426e+01
72,1,26,6.21601999e+01
72,1,27,nan
72,1,28,nan
72,1,29,5.51535782e+01
72,1,30,5.72349703e+01
72,1,31,5.50949366e+01
72,1,32,nan
72,1,33,nan
72,1,34,nan
72,1,35,nan
72,1,36,5.75946482e+01
72,1,37,5.90808338e+01
72,1,38,5.90081331e+01
72,1,39,6.20020056e+01
72,1,40,nan
72,1,41,nan
72,1,42,5.83747741e+01
72,1,43,5.93583343e+01
72,1,44,6.06593437e+01
72,1,45,nan
72,1,46,6.34887605e+01
72,1,47,nan
72,1,48,6.26057712e+01
72,1,49,6.21215167e+01
72,1,50,6.44796060e+01
72,1,51,5.87135753e+01
72,1,52,5.79472998e+01
72,1,53,nan
72,1,54,nan
72,1,55,6.22989055e+01
72,1,56,nan
72,1,57,5.92160612e+01
72,1,58,5.97393874e+01
72,1,59,6.19695913e+01
72,1,60,6.23486358e+01
72,1,61,nan
72,1,62,nan
72,1,63,nan
72,1,64,nan
72,1,65,5.95309908e+01
72,1,66,nan
72,1,67,6.24477226e+01
72,1,68,5.95866793e+01
72,1,69,nan
72,1,70,nan
72,1,71,5.92482038e+01
72,1,72,5.88906948e+01
72,1,73,5.53752063e+01
72,1,74,nan
72,1,75,nan
72,1,76,6.03386891e+01
72,1,77,6.14331521e+01
72,1,78,5.83012944e+01
72,1,79,5.63031894e+01
72,1,80,nan
72,1,81,nan
72,1,82,5.75131503e+01
72,1,83,nan
72,1,84,5.37102932e+01
72,1,85,nan
72,1,86,6.21433826e+01
72,1,87,6.21988278e+01
72,1,88,6.21348297e+01
72,1,89,5.74310291e+01
72,1,90,6.21419609e+01
72,1,91,6.33024587e+01
72,1,92,6.43510481e+01
72,1,93,6.01590489e+01
72,1,94,5.90496826e+01
72,1,95,5.73213239e+01
72,1,96,nan
72,1,97,6.13281161e+01
72,1,98,nan
72,1,99,5.66262773e+01
72,2,0,6.17426725e+01
72,2,1,5.99684428e+01
72,2,2,6.12414854e+01
72,2,3,6.00200717e+01
72,2,4,5.82907808e+01
72,2,5,5.77972571e+01
72,2,6,nan
72,2,7,nan
72,2,8,nan
72,2,9,nan
72,2,10,nan
72,2,11,nan
72,2,12,5.62930297e+01
72,2,13,nan
72,2,14,nan
72,2,15,nan
72,2,16,nan
72,2,17,6.16027373e+01
72,2,18,6.25438066e+01
72,2,19,6.20522078e+01
72,2,20,nan
72,2,21,nan
72,2,22,nan
72,2,23,6.00657903e+01
72,2,24,6.27329197e+01
72,2,25,6.56662637e+01
72,2,26,6.43798816e+01
72,2,27,5.91897130e+01
72,2,28,nan
72,2,29,nan
72,2,30,5.59028564e+01
72,2,31,nan
72,2,32,nan
72,2,33,nan
72,2,34,nan
72,2,35,5.98432041e+01
72,2,36,5.65402495e+01
72,2,37,5.96105285e+01
72,2,38,6.06553098e+01
72,2,39,nan
72,2,40,5.63803681e+01
72,2,41,6.13857874e+01
72,2,42,nan
72,2,43,6.02549784e+01
72,2,44,nan
72,2,45,6.25567004e+01
72,2,46,6.43962460e+01
72,2,47,6.04445833e+01
72,2,48,nan
72,2,49,6.08649660e+01
72,2,50,nan
72,2,51,nan
72,2,52,nan
72,2,53,nan
72,2,54,6.14367451e+01
72,2,55,nan
72,2,56,nan
72,2,57,nan
72,2,58,nan
72,2,59,nan
72,2,60,6.11610328e+01
72,2,61,nan
72,2,62,nan
72,2,63,nan
72,2,64,6.11555598e+01
72,2,65,6.33791485e+01
72,2,66,6.42720374e+01
72,2,67,nan
72,2,68,nan
72,2,69,nan
72,2,70,nan
72,2,71,5.94822269e+01
